"catalogue","cat_row","construction","ingredient_call","ing_N","ing_k","ing_vmin","ing_vmax","confidence","stamp_date"
"DPcat",263,"productCA","SCA_LCDST(15, 10)",136,15,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",263,"productCA","SCA_LCDST(15, 10)",136,15,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",264,"productCA","miscCA(2, 4, 10)",100,4,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",264,"productCA","productCA(SCA_LCDST(15, 10)[, 1:14], productCA(SCA_LCDST(15, 10)[, 1:14], CS_CMMSSY(16, 10)[, 1:15],     c1 = 10), 10)",397,2940,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",264,"productCA","SCA_LCDST(15, 10)",136,15,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",264,"productCA","productCA(SCA_LCDST(15, 10)[, 1:14], CS_CMMSSY(16, 10)[, 1:15], 10)",271,210,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",264,"productCA","SCA_LCDST(15, 10)",136,15,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",264,"productCA","CS_CMMSSY(16, 10)",145,16,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",265,"productCA","miscCA(2, 4, 10)",100,4,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",265,"productCA","productCA(SCA_LCDST(15, 10)[, 1:14], productCA(CS_CMMSSY(16, 10)[, 1:15], CS_CMMSSY(16, 10)[, 1:15],     c1 = 10), 10)",406,3150,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",265,"productCA","SCA_LCDST(15, 10)",136,15,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",265,"productCA","productCA(CS_CMMSSY(16, 10)[, 1:15], CS_CMMSSY(16, 10)[, 1:15], 10)",280,225,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",265,"productCA","CS_CMMSSY(16, 10)",145,16,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",265,"productCA","CS_CMMSSY(16, 10)",145,16,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",266,"productCA","miscCA(2, 4, 10)",100,4,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",266,"productCA","productCA(CS_CMMSSY(16, 10)[, 1:15], productCA(CS_CMMSSY(16, 10)[, 1:15], CS_CMMSSY(16, 10)[, 1:15],     c1 = 10), 10)",415,3375,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",266,"productCA","CS_CMMSSY(16, 10)",145,16,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",266,"productCA","productCA(CS_CMMSSY(16, 10)[, 1:15], CS_CMMSSY(16, 10)[, 1:15], 10)",280,225,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",266,"productCA","CS_CMMSSY(16, 10)",145,16,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",266,"productCA","CS_CMMSSY(16, 10)",145,16,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",267,"productCA","SCA_LCDST(15, 10)",136,15,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",267,"productCA","productCA(SCA_LCDST(15, 10)[, 1:14], productCA(SCA_LCDST(15, 10)[, 1:14], SCA_LCDST(15, 10)[, 1:14],     c1 = 10), 10)",388,2744,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",267,"productCA","SCA_LCDST(15, 10)",136,15,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",267,"productCA","productCA(SCA_LCDST(15, 10)[, 1:14], SCA_LCDST(15, 10)[, 1:14], 10)",262,196,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",267,"productCA","SCA_LCDST(15, 10)",136,15,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",267,"productCA","SCA_LCDST(15, 10)",136,15,10,10,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",268,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",268,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",269,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",269,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",270,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",270,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",271,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",271,"productCA","SCA_MS(18, 11)",181,18,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",272,"productCA","SCA_MS(18, 11)",181,18,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",272,"productCA","SCA_MS(18, 11)",181,18,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",273,"productCA","SCA_MS(18, 11)",181,18,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",273,"productCA","SCA_MS(19, 11)",191,19,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",274,"productCA","SCA_MS(19, 11)",191,19,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",274,"productCA","SCA_MS(19, 11)",191,19,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",275,"productCA","SCA_MS(19, 11)",191,19,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",275,"productCA","SCA_MS(20, 11)",201,20,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",276,"productCA","SCA_MS(20, 11)",201,20,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",276,"productCA","SCA_MS(20, 11)",201,20,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",277,"productCA","SCA_MS(20, 11)",201,20,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",277,"productCA","SCA_MS(21, 11)",211,21,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",278,"productCA","SCA_MS(21, 11)",211,21,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",278,"productCA","SCA_MS(21, 11)",211,21,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",279,"productCA","SCA_Bose(11)",121,12,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",279,"productCA","productCA(SCA_LCDST(16, 11)[, 1:15], SCA_LCDST(16, 11)[, 1:15], 11)",311,225,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",279,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",279,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",280,"productCA","SCA_Bose(11)",121,12,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",280,"productCA","productCA(SCA_LCDST(16, 11)[, 1:15], SCA_LCDST(17, 11)[, 1:16], 11)",321,240,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",280,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",280,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",281,"productCA","SCA_Bose(11)",121,12,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",281,"productCA","productCA(SCA_LCDST(17, 11)[, 1:16], SCA_LCDST(17, 11)[, 1:16], 11)",331,256,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",281,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",281,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",282,"productCA","SCA_Bose(11)",121,12,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",282,"productCA","productCA(SCA_LCDST(17, 11)[, 1:16], SCA_MS(18, 11)[, 1:17], 11)",341,272,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",282,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",282,"productCA","SCA_MS(18, 11)",181,18,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",283,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",283,"productCA","productCA(SCA_LCDST(16, 11)[, 1:15], SCA_LCDST(16, 11)[, 1:15], 11)",311,225,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",283,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",283,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",284,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",284,"productCA","productCA(SCA_LCDST(16, 11)[, 1:15], SCA_LCDST(17, 11)[, 1:16], 11)",321,240,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",284,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",284,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",285,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",285,"productCA","productCA(SCA_LCDST(17, 11)[, 1:16], SCA_LCDST(17, 11)[, 1:16], 11)",331,256,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",285,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",285,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",286,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",286,"productCA","productCA(SCA_LCDST(17, 11)[, 1:16], SCA_LCDST(17, 11)[, 1:16], 11)",331,256,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",286,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",286,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",287,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",287,"productCA","productCA(SCA_LCDST(17, 11)[, 1:16], SCA_MS(18, 11)[, 1:17], 11)",341,272,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",287,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",287,"productCA","SCA_MS(18, 11)",181,18,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",288,"productCA","SCA_LCDST(17, 11)",171,17,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",288,"productCA","productCA(SCA_MS(18, 11)[, 1:17], SCA_MS(18, 11)[, 1:17], 11)",351,289,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",288,"productCA","SCA_MS(18, 11)",181,18,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",288,"productCA","SCA_MS(18, 11)",181,18,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",289,"productCA","SCA_MS(18, 11)",181,18,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",289,"productCA","productCA(SCA_MS(18, 11)[, 1:17], SCA_MS(18, 11)[, 1:17], 11)",351,289,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",289,"productCA","SCA_MS(18, 11)",181,18,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",289,"productCA","SCA_MS(18, 11)",181,18,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",290,"productCA","SCA_Bose(11)",121,12,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",290,"productCA","productCA(SCA_Bose(11)[, 1:11], productCA(SCA_LCDST(16, 11)[, 1:15], SCA_LCDST(16, 11)[, 1:15],     c1 = 11), 11)",421,2475,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",290,"productCA","SCA_Bose(11)",121,12,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",290,"productCA","productCA(SCA_LCDST(16, 11)[, 1:15], SCA_LCDST(16, 11)[, 1:15], 11)",311,225,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",290,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",290,"productCA","SCA_LCDST(16, 11)",161,16,11,11,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",291,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",291,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",292,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",292,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",293,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",293,"productCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",294,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",294,"productCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",295,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",295,"productCA","SCA_MS(21, 12)",232,21,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",296,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",296,"productCA","SCA_MS(22, 12)",243,22,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",297,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",297,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",298,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",298,"productCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",299,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",299,"productCA","productCA(miscCA(2, 7, 12), miscCA(2, 7, 12), 9)",276,49,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",299,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",299,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",300,"productCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",300,"productCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",301,"productCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",301,"productCA","SCA_MS(21, 12)",232,21,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",302,"productCA","SCA_MS(21, 12)",232,21,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",302,"productCA","SCA_MS(21, 12)",232,21,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",303,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",303,"productCA","productCA(miscCA(2, 7, 12), SCA_LCDST(18, 12)[, 1:17], 9)",331,119,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",303,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",303,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",304,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",304,"productCA","productCA(miscCA(2, 7, 12), SCA_LCDST(19, 12)[, 1:18], 9)",342,126,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",304,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",304,"productCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",305,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",305,"productCA","productCA(miscCA(2, 7, 12), CS_CMMSSY(20, 12)[, 1:19], 9)",353,133,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",305,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",305,"productCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",306,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",306,"productCA","productCA(miscCA(2, 7, 12), SCA_MS(21, 12)[, 1:20], 9)",364,140,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",306,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",306,"productCA","SCA_MS(21, 12)",232,21,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",307,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",307,"productCA","productCA(miscCA(2, 7, 12), SCA_MS(22, 12)[, 1:21], 9)",375,147,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",307,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",307,"productCA","SCA_MS(22, 12)",243,22,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",308,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",308,"productCA","productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(18, 12)[, 1:17], 12)",386,289,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",308,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",308,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",309,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",309,"productCA","productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(19, 12)[, 1:18], 12)",397,306,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",309,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",309,"productCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",310,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",310,"productCA","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), miscCA(2, 7, 12), c1 = 9), 9)",408,343,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",310,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",310,"productCA","productCA(miscCA(2, 7, 12), miscCA(2, 7, 12), 9)",276,49,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",310,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",310,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",311,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",311,"productCA","productCA(CS_CMMSSY(20, 12)[, 1:19], CS_CMMSSY(20, 12)[, 1:19], 12)",430,361,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",311,"productCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",311,"productCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",312,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",312,"productCA","productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(18, 12)[, 1:17], 12)",386,289,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",312,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",312,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",313,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",313,"productCA","productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(19, 12)[, 1:18], 12)",397,306,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",313,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",313,"productCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",314,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",314,"productCA","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_LCDST(18, 12)[, 1:17], c1 = 9), 9)",463,833,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",314,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",314,"productCA","productCA(miscCA(2, 7, 12), SCA_LCDST(18, 12)[, 1:17], 9)",331,119,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",314,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",314,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",315,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",315,"productCA","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_LCDST(19, 12)[, 1:18], c1 = 9), 9)",474,882,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",315,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",315,"productCA","productCA(miscCA(2, 7, 12), SCA_LCDST(19, 12)[, 1:18], 9)",342,126,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",315,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",315,"productCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",316,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",316,"productCA","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), CS_CMMSSY(20, 12)[, 1:19], c1 = 9), 9)",485,931,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",316,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",316,"productCA","productCA(miscCA(2, 7, 12), CS_CMMSSY(20, 12)[, 1:19], 9)",353,133,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",316,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",316,"productCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",317,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",317,"productCA","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_MS(21, 12)[, 1:20], c1 = 9), 9)",496,980,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",317,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",317,"productCA","productCA(miscCA(2, 7, 12), SCA_MS(21, 12)[, 1:20], 9)",364,140,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",317,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",317,"productCA","SCA_MS(21, 12)",232,21,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",318,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",318,"productCA","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_MS(22, 12)[, 1:21], c1 = 9), 9)",507,1029,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",318,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",318,"productCA","productCA(miscCA(2, 7, 12), SCA_MS(22, 12)[, 1:21], 9)",375,147,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",318,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",318,"productCA","SCA_MS(22, 12)",243,22,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",319,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",319,"productCA","productCA(miscCA(2, 7, 12), productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(18, 12)[, 1:17],     c1 = 12), 9)",518,2023,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",319,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",319,"productCA","productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(18, 12)[, 1:17], 12)",386,289,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",319,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",319,"productCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",320,"productCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
