"t","v","k","N","Source","generalized","postop","k1","k2","N_gen","N_plain","d_gen","d_plain","arith_tier"
2,21,18564,1556,"Direct product generalized",TRUE,FALSE,26,714,1573,1593,-17,-37,"ARITH_OPEN"
2,21,18578,1569,"Direct product generalized",TRUE,FALSE,26,715,1573,1593,-4,-24,"ARITH_OPEN"
2,21,18739,1570,"Direct product generalized",TRUE,FALSE,26,721,1574,1594,-4,-24,"ARITH_OPEN"
2,21,18823,1571,"Direct product generalized",TRUE,FALSE,26,724,1575,1595,-4,-24,"ARITH_OPEN"
2,21,18935,1572,"Direct product generalized",TRUE,FALSE,26,729,1592,1612,-20,-40,"ARITH_OPEN"
2,21,18968,1573,"Direct product generalized",TRUE,FALSE,26,730,1593,1613,-20,-40,"ARITH_OPEN"
2,21,19141,1574,"Direct product generalized",TRUE,FALSE,26,737,1594,1614,-20,-40,"ARITH_OPEN"
2,21,19158,1575,"Direct product generalized",TRUE,FALSE,26,737,1594,1614,-19,-39,"ARITH_OPEN"
2,21,19248,1576,"Direct product generalized",TRUE,FALSE,26,741,1595,1615,-19,-39,"ARITH_OPEN"
2,21,19260,1587,"Direct product generalized",TRUE,FALSE,26,741,1595,1615,-8,-28,"ARITH_OPEN"
2,21,19304,1589,"Direct product generalized",TRUE,FALSE,26,743,1595,1615,-6,-26,"ARITH_OPEN"
2,21,19376,1590,"Direct product generalized",TRUE,FALSE,26,746,1595,1615,-5,-25,"ARITH_OPEN"
2,21,19461,1591,"Direct product generalized",TRUE,FALSE,26,749,1595,1615,-4,-24,"ARITH_OPEN"
2,21,19509,1592,"Direct product generalized",TRUE,FALSE,26,751,1596,1616,-4,-24,"ARITH_OPEN"
2,21,19573,1593,"Direct product generalized",TRUE,FALSE,26,753,1597,1617,-4,-24,"ARITH_OPEN"
2,21,19762,1594,"Direct product generalized",TRUE,FALSE,26,761,1612,1632,-18,-38,"ARITH_OPEN"
2,21,19838,1595,"Direct product generalized",TRUE,FALSE,26,763,1613,1633,-18,-38,"ARITH_OPEN"
2,21,19856,1596,"Direct product generalized",TRUE,FALSE,26,764,1613,1633,-17,-37,"ARITH_OPEN"
2,21,19943,1597,"Direct product generalized",TRUE,FALSE,26,768,1614,1634,-17,-37,"ARITH_OPEN"
2,21,19944,1598,"Direct product generalized",TRUE,FALSE,26,768,1614,1634,-16,-36,"ARITH_OPEN"
2,21,19964,1607,"Direct product generalized",TRUE,FALSE,26,768,1614,1634,-7,-27,"ARITH_OPEN"
2,21,19976,1608,"Direct product generalized",TRUE,FALSE,26,769,1614,1634,-6,-26,"ARITH_OPEN"
2,21,20000,1609,"Direct product generalized",TRUE,FALSE,26,770,1614,1634,-5,-25,"ARITH_OPEN"
2,22,120,968,"Direct product",FALSE,FALSE,5,24,987,1008,-19,-40,"ARITH_OPEN"
2,22,121,969,"Direct product generalized",TRUE,FALSE,5,25,990,1011,-21,-42,"ARITH_OPEN"
2,22,144,972,"Direct product",FALSE,FALSE,6,24,990,1011,-18,-39,"ARITH_OPEN"
2,22,145,973,"Direct product generalized",TRUE,FALSE,6,25,993,1014,-20,-41,"ARITH_OPEN"
2,22,169,990,"Direct product generalized",TRUE,FALSE,7,25,1012,1033,-22,-43,"ARITH_OPEN"
2,22,171,994,"Direct product generalized",TRUE,FALSE,7,25,1012,1033,-18,-39,"ARITH_OPEN"
2,22,193,1004,"Direct product generalized",TRUE,FALSE,9,22,1022,1043,-18,-39,"ARITH_OPEN"
2,22,217,1005,"Direct product generalized",TRUE,FALSE,10,22,1023,1044,-18,-39,"ARITH_OPEN"
2,22,241,1006,"Direct product generalized",TRUE,FALSE,11,22,1024,1045,-18,-39,"ARITH_OPEN"
2,22,336,1007,"Direct product generalized",TRUE,FALSE,14,24,1026,1047,-19,-40,"ARITH_OPEN"
2,22,504,1009,"Direct product generalized",TRUE,FALSE,21,24,1028,1049,-19,-40,"ARITH_OPEN"
2,22,577,1011,"Direct product generalized",TRUE,FALSE,24,25,1031,1052,-20,-41,"ARITH_OPEN"
2,22,601,1012,"Direct product generalized",TRUE,FALSE,25,25,1034,1055,-22,-43,"ARITH_OPEN"
2,22,624,1033,"Direct product generalized",TRUE,FALSE,25,25,1034,1055,-1,-22,"ARITH_OPEN"
2,22,625,1034,"Direct product",FALSE,FALSE,25,25,1034,1055,0,-21,"ARITHMETIC"
2,22,650,1054,"Direct product",FALSE,FALSE,25,26,1115,1136,-61,-82,"ARITH_OPEN"
2,22,653,1077,"Direct product generalized",TRUE,FALSE,24,28,1116,1137,-39,-60,"ARITH_OPEN"
2,22,675,1078,"Direct product generalized",TRUE,FALSE,25,27,1117,1138,-39,-60,"ARITH_OPEN"
2,22,678,1097,"Direct product generalized",TRUE,FALSE,25,28,1119,1140,-22,-43,"ARITH_OPEN"
2,22,693,1098,"Direct product generalized",TRUE,FALSE,25,28,1119,1140,-21,-42,"ARITH_OPEN"
2,22,700,1099,"Direct product generalized",TRUE,FALSE,25,28,1119,1140,-20,-41,"ARITH_OPEN"
2,22,709,1118,"Direct product generalized",TRUE,FALSE,25,29,1123,1144,-5,-26,"ARITH_OPEN"
2,22,725,1119,"Direct product generalized",TRUE,FALSE,25,29,1123,1144,-4,-25,"ARITH_OPEN"
2,22,734,1122,"Direct product generalized",TRUE,FALSE,25,30,1197,1218,-75,-96,"ARITH_OPEN"
2,22,737,1123,"Direct product generalized",TRUE,FALSE,25,30,1197,1218,-74,-95,"ARITH_OPEN"
2,22,741,1137,"Direct product generalized",TRUE,FALSE,25,30,1197,1218,-60,-81,"ARITH_OPEN"
2,22,745,1139,"Direct product generalized",TRUE,FALSE,25,30,1197,1218,-58,-79,"ARITH_OPEN"
2,22,750,1140,"Direct product generalized",TRUE,FALSE,25,30,1197,1218,-57,-78,"ARITH_OPEN"
2,22,754,1143,"Direct product",FALSE,FALSE,24,32,1201,1222,-58,-79,"ARITH_OPEN"
2,22,756,1159,"Direct product generalized",TRUE,FALSE,24,32,1201,1222,-42,-63,"ARITH_OPEN"
2,22,767,1160,"Direct product generalized",TRUE,FALSE,24,32,1201,1222,-41,-62,"ARITH_OPEN"
2,22,772,1161,"Direct product generalized",TRUE,FALSE,24,33,1202,1223,-41,-62,"ARITH_OPEN"
2,22,775,1162,"Direct product generalized",TRUE,FALSE,24,33,1202,1223,-40,-61,"ARITH_OPEN"
2,22,783,1167,"Direct product generalized",TRUE,FALSE,24,33,1202,1223,-35,-56,"ARITH_OPEN"
2,22,792,1184,"Direct product",FALSE,FALSE,24,33,1202,1223,-18,-39,"ARITH_OPEN"
2,22,798,1186,"Direct product generalized",TRUE,FALSE,25,32,1204,1225,-18,-39,"ARITH_OPEN"
2,22,805,1187,"Direct product generalized",TRUE,FALSE,25,33,1205,1226,-18,-39,"ARITH_OPEN"
2,22,812,1188,"Direct product generalized",TRUE,FALSE,25,33,1205,1226,-17,-38,"ARITH_OPEN"
2,22,825,1205,"Direct product",FALSE,FALSE,25,33,1205,1226,0,-21,"ARITHMETIC"
2,22,841,1208,"Direct product generalized",TRUE,FALSE,29,29,1212,1233,-4,-25,"ARITH_OPEN"
2,22,853,1211,"Direct product generalized",TRUE,FALSE,25,35,1285,1306,-74,-95,"ARITH_OPEN"
2,22,857,1220,"Direct product generalized",TRUE,FALSE,25,35,1285,1306,-65,-86,"ARITH_OPEN"
2,22,861,1225,"Direct product generalized",TRUE,FALSE,25,35,1285,1306,-60,-81,"ARITH_OPEN"
2,22,865,1226,"Direct product generalized",TRUE,FALSE,25,35,1285,1306,-59,-80,"ARITH_OPEN"
2,22,869,1228,"Direct product generalized",TRUE,FALSE,25,35,1285,1306,-57,-78,"ARITH_OPEN"
2,22,870,1229,"Direct product generalized",TRUE,FALSE,25,35,1285,1306,-56,-77,"ARITH_OPEN"
2,22,872,1242,"Direct product generalized",TRUE,FALSE,25,35,1285,1306,-43,-64,"ARITH_OPEN"
2,22,877,1246,"Direct product generalized",TRUE,FALSE,24,37,1288,1309,-42,-63,"ARITH_OPEN"
2,22,879,1247,"Direct product generalized",TRUE,FALSE,24,37,1288,1309,-41,-62,"ARITH_OPEN"
2,22,886,1248,"Direct product generalized",TRUE,FALSE,24,37,1288,1309,-40,-61,"ARITH_OPEN"
2,22,894,1249,"Direct product generalized",TRUE,FALSE,25,36,1289,1310,-40,-61,"ARITH_OPEN"
2,22,896,1250,"Direct product generalized",TRUE,FALSE,25,36,1289,1310,-39,-60,"ARITH_OPEN"
2,22,899,1251,"Direct product generalized",TRUE,FALSE,25,36,1289,1310,-38,-59,"ARITH_OPEN"
2,22,900,1265,"Direct product generalized",TRUE,FALSE,25,36,1289,1310,-24,-45,"ARITH_OPEN"
2,22,909,1269,"Direct product generalized",TRUE,FALSE,28,33,1290,1311,-21,-42,"ARITH_OPEN"
2,22,917,1270,"Direct product generalized",TRUE,FALSE,28,33,1290,1311,-20,-41,"ARITH_OPEN"
2,22,924,1271,"Direct product generalized",TRUE,FALSE,28,33,1290,1311,-19,-40,"ARITH_OPEN"
2,22,926,1275,"Direct product generalized",TRUE,FALSE,29,32,1293,1314,-18,-39,"ARITH_OPEN"
2,22,928,1276,"Direct product generalized",TRUE,FALSE,29,32,1293,1314,-17,-38,"ARITH_OPEN"
2,22,941,1289,"Direct product generalized",TRUE,FALSE,29,33,1294,1315,-5,-26,"ARITH_OPEN"
2,22,957,1291,"Direct product generalized",TRUE,FALSE,29,33,1294,1315,-3,-24,"ARITH_OPEN"
2,22,969,1294,"Direct product generalized",TRUE,FALSE,25,39,1366,1387,-72,-93,"ARITH_OPEN"
2,22,973,1305,"Direct product generalized",TRUE,FALSE,25,39,1366,1387,-61,-82,"ARITH_OPEN"
2,22,977,1307,"Direct product generalized",TRUE,FALSE,25,40,1368,1389,-61,-82,"ARITH_OPEN"
2,22,985,1311,"Direct product generalized",TRUE,FALSE,25,40,1368,1389,-57,-78,"ARITH_OPEN"
2,22,990,1312,"Direct product generalized",TRUE,FALSE,25,40,1368,1389,-56,-77,"ARITH_OPEN"
2,22,991,1329,"Direct product generalized",TRUE,FALSE,25,40,1368,1389,-39,-60,"ARITH_OPEN"
2,22,998,1330,"Direct product generalized",TRUE,FALSE,25,40,1368,1389,-38,-59,"ARITH_OPEN"
2,22,1007,1331,"Direct product generalized",TRUE,FALSE,31,33,1373,1394,-42,-63,"ARITH_OPEN"
2,22,1018,1332,"Direct product generalized",TRUE,FALSE,31,33,1373,1394,-41,-62,"ARITH_OPEN"
2,22,1020,1333,"Direct product generalized",TRUE,FALSE,31,33,1373,1394,-40,-61,"ARITH_OPEN"
2,22,1023,1334,"Direct product generalized",TRUE,FALSE,31,33,1373,1394,-39,-60,"ARITH_OPEN"
2,22,1027,1351,"Direct product generalized",TRUE,FALSE,32,33,1375,1396,-24,-45,"ARITH_OPEN"
2,22,1034,1352,"Direct product generalized",TRUE,FALSE,32,33,1375,1396,-23,-44,"ARITH_OPEN"
2,22,1040,1353,"Direct product generalized",TRUE,FALSE,32,33,1375,1396,-22,-43,"ARITH_OPEN"
2,22,1044,1354,"Direct product generalized",TRUE,FALSE,32,33,1375,1396,-21,-42,"ARITH_OPEN"
2,22,1045,1356,"Direct product generalized",TRUE,FALSE,32,33,1375,1396,-19,-40,"ARITH_OPEN"
2,22,1050,1357,"Direct product generalized",TRUE,FALSE,32,33,1375,1396,-18,-39,"ARITH_OPEN"
2,22,1054,1358,"Direct product generalized",TRUE,FALSE,32,33,1375,1396,-17,-38,"ARITH_OPEN"
2,22,1056,1359,"Direct product generalized",TRUE,FALSE,32,33,1375,1396,-16,-37,"ARITH_OPEN"
2,22,1057,1374,"Direct product generalized",TRUE,FALSE,33,33,1376,1397,-2,-23,"ARITH_OPEN"
2,22,1058,1375,"Direct product generalized",TRUE,FALSE,33,33,1376,1397,-1,-22,"ARITH_OPEN"
2,22,1073,1376,"Direct product generalized",TRUE,FALSE,33,33,1376,1397,0,-21,"ARITH_INFERRED"
2,22,1093,1388,"Direct product generalized",TRUE,FALSE,25,44,1431,1452,-43,-64,"ARITH_OPEN"
2,22,1097,1390,"Direct product generalized",TRUE,FALSE,25,44,1431,1452,-41,-62,"ARITH_OPEN"
2,22,1099,1395,"Direct product generalized",TRUE,FALSE,25,44,1431,1452,-36,-57,"ARITH_OPEN"
2,22,1108,1396,"Direct product generalized",TRUE,FALSE,21,53,1443,1464,-47,-68,"ARITH_OPEN"
2,22,1113,1397,"Direct product generalized",TRUE,FALSE,21,53,1443,1464,-46,-67,"ARITH_OPEN"
2,22,1119,1398,"Direct product generalized",TRUE,FALSE,21,54,1443,1464,-45,-66,"ARITH_OPEN"
2,22,1120,1399,"Direct product generalized",TRUE,FALSE,21,54,1443,1464,-44,-65,"ARITH_OPEN"
2,22,1122,1400,"Direct product generalized",TRUE,FALSE,21,54,1443,1464,-43,-64,"ARITH_OPEN"
2,22,1128,1414,"Direct product generalized",TRUE,FALSE,21,54,1443,1464,-29,-50,"ARITH_OPEN"
2,22,1138,1415,"Direct product generalized",TRUE,FALSE,22,52,1443,1464,-28,-49,"ARITH_OPEN"
2,22,1145,1416,"Direct product generalized",TRUE,FALSE,22,53,1443,1464,-27,-48,"ARITH_OPEN"
2,22,1151,1417,"Direct product generalized",TRUE,FALSE,22,53,1443,1464,-26,-47,"ARITH_OPEN"
2,22,1154,1418,"Direct product generalized",TRUE,FALSE,22,53,1443,1464,-25,-46,"ARITH_OPEN"
2,22,1155,1419,"Direct product generalized",TRUE,FALSE,22,53,1443,1464,-24,-45,"ARITH_OPEN"
2,22,1157,1432,"Direct product generalized",TRUE,FALSE,22,53,1443,1464,-11,-32,"ARITH_OPEN"
2,22,1158,1433,"Direct product generalized",TRUE,FALSE,22,53,1443,1464,-10,-31,"ARITH_OPEN"
2,22,1174,1434,"Direct product generalized",TRUE,FALSE,22,54,1443,1464,-9,-30,"ARITH_OPEN"
2,22,1179,1435,"Direct product generalized",TRUE,FALSE,22,54,1443,1464,-8,-29,"ARITH_OPEN"
2,22,1184,1436,"Direct product generalized",TRUE,FALSE,22,54,1443,1464,-7,-28,"ARITH_OPEN"
2,22,1188,1437,"Direct product generalized",TRUE,FALSE,22,54,1443,1464,-6,-27,"ARITH_OPEN"
2,22,1296,1440,"Direct product",FALSE,FALSE,24,54,1443,1464,-3,-24,"ARITH_OPEN"
2,22,1350,1446,"Direct product",FALSE,FALSE,25,54,1446,1467,0,-21,"ARITHMETIC"
2,22,1368,1450,"Direct product",FALSE,FALSE,24,57,1449,1470,1,-20,"ARITH_OPEN"
2,22,1428,1451,"Direct product generalized",TRUE,FALSE,25,58,1467,1488,-16,-37,"ARITH_OPEN"
2,22,2875,1452,"Direct product generalized",TRUE,FALSE,24,120,1471,1492,-19,-40,"ARITH_OPEN"
2,22,2904,1453,"Direct product",FALSE,FALSE,24,121,1472,1493,-19,-40,"ARITH_OPEN"
2,22,2923,1455,"Direct product generalized",TRUE,FALSE,5,585,1474,1495,-19,-40,"ARITH_OPEN"
2,22,3450,1456,"Direct product generalized",TRUE,FALSE,24,144,1475,1496,-19,-40,"ARITH_OPEN"
2,22,3480,1457,"Direct product",FALSE,FALSE,24,145,1476,1497,-19,-40,"ARITH_OPEN"
2,22,3504,1473,"Direct product generalized",TRUE,FALSE,6,584,1477,1498,-4,-25,"ARITH_OPEN"
2,22,4056,1474,"Direct product",FALSE,FALSE,24,169,1493,1514,-19,-40,"ARITH_OPEN"
2,22,4129,1479,"Direct product generalized",TRUE,FALSE,7,590,1496,1517,-17,-38,"ARITH_OPEN"
2,22,4600,1488,"Direct product generalized",TRUE,FALSE,8,575,1507,1528,-19,-40,"ARITH_OPEN"
2,22,5184,1489,"Direct product generalized",TRUE,FALSE,9,576,1508,1529,-19,-40,"ARITH_OPEN"
2,22,5760,1490,"Direct product generalized",TRUE,FALSE,10,576,1509,1530,-19,-40,"ARITH_OPEN"
2,22,8050,1491,"Direct product generalized",TRUE,FALSE,24,336,1510,1531,-19,-40,"ARITH_OPEN"
2,22,8366,1492,"Direct product generalized",TRUE,FALSE,17,493,1511,1532,-19,-40,"ARITH_OPEN"
2,22,12075,1493,"Direct product generalized",TRUE,FALSE,24,504,1512,1533,-19,-40,"ARITH_OPEN"
2,22,13225,1494,"Direct product generalized",TRUE,FALSE,24,552,1513,1534,-19,-40,"ARITH_OPEN"
2,22,13826,1495,"Direct product generalized",TRUE,FALSE,24,577,1514,1535,-19,-40,"ARITH_OPEN"
2,22,14424,1496,"Direct product",FALSE,FALSE,24,601,1515,1536,-19,-40,"ARITH_OPEN"
2,22,14447,1516,"Direct product generalized",TRUE,FALSE,25,578,1518,1539,-2,-23,"ARITH_OPEN"
2,22,15045,1517,"Direct product generalized",TRUE,FALSE,25,602,1539,1560,-22,-43,"ARITH_OPEN"
2,22,15122,1518,"Direct product generalized",TRUE,FALSE,25,605,1539,1560,-21,-42,"ARITH_OPEN"
2,22,15629,1538,"Direct product generalized",TRUE,FALSE,25,626,1560,1581,-22,-43,"ARITH_OPEN"
2,22,15679,1539,"Direct product generalized",TRUE,FALSE,25,628,1560,1581,-21,-42,"ARITH_OPEN"
2,22,15725,1540,"Direct product generalized",TRUE,FALSE,25,629,1560,1581,-20,-41,"ARITH_OPEN"
2,22,16225,1559,"Direct product generalized",TRUE,FALSE,25,649,1560,1581,-1,-22,"ARITH_OPEN"
2,22,16275,1560,"Direct product generalized",TRUE,FALSE,25,651,1583,1604,-23,-44,"ARITH_OPEN"
2,22,16300,1561,"Direct product generalized",TRUE,FALSE,25,652,1583,1604,-22,-43,"ARITH_OPEN"
2,22,16350,1562,"Direct product generalized",TRUE,FALSE,25,654,1584,1605,-22,-43,"ARITH_OPEN"
2,22,16900,1580,"Direct product",FALSE,FALSE,25,676,1603,1624,-23,-44,"ARITH_OPEN"
2,22,16928,1583,"Direct product generalized",TRUE,FALSE,25,678,1603,1624,-20,-41,"ARITH_OPEN"
2,22,16975,1584,"Direct product generalized",TRUE,FALSE,25,679,1604,1625,-20,-41,"ARITH_OPEN"
2,22,16984,1596,"Direct product generalized",TRUE,FALSE,25,680,1604,1625,-8,-29,"ARITH_OPEN"
2,22,16987,1599,"Direct product generalized",TRUE,FALSE,25,680,1604,1625,-5,-26,"ARITH_OPEN"
2,22,17184,1602,"Direct product generalized",TRUE,FALSE,25,688,1604,1625,-2,-23,"ARITH_OPEN"
2,22,17819,1603,"Direct product generalized",TRUE,FALSE,25,713,1625,1646,-22,-43,"ARITH_OPEN"
2,22,17845,1604,"Direct product generalized",TRUE,FALSE,25,714,1625,1646,-21,-42,"ARITH_OPEN"
2,22,18025,1606,"Direct product generalized",TRUE,FALSE,25,721,1625,1646,-19,-40,"ARITH_OPEN"
2,22,18509,1624,"Direct product generalized",TRUE,FALSE,25,741,1643,1664,-19,-40,"ARITH_OPEN"
2,22,18525,1625,"Direct product generalized",TRUE,FALSE,25,741,1643,1664,-18,-39,"ARITH_OPEN"
2,22,18709,1627,"Direct product generalized",TRUE,FALSE,25,749,1646,1667,-19,-40,"ARITH_OPEN"
2,22,18725,1628,"Direct product generalized",TRUE,FALSE,25,749,1646,1667,-18,-39,"ARITH_OPEN"
2,22,18752,1640,"Direct product generalized",TRUE,FALSE,25,751,1649,1670,-9,-30,"ARITH_OPEN"
2,22,18761,1643,"Direct product generalized",TRUE,FALSE,25,751,1649,1670,-6,-27,"ARITH_OPEN"
2,22,19250,1645,"Direct product generalized",TRUE,FALSE,25,770,1667,1688,-22,-43,"ARITH_OPEN"
2,22,19304,1646,"Direct product generalized",TRUE,FALSE,25,773,1668,1689,-22,-43,"ARITH_OPEN"
2,22,19400,1647,"Direct product generalized",TRUE,FALSE,25,776,1673,1694,-26,-47,"ARITH_OPEN"
2,22,19525,1648,"Direct product generalized",TRUE,FALSE,25,781,1673,1694,-25,-46,"ARITH_OPEN"
2,22,19600,1649,"Direct product generalized",TRUE,FALSE,33,594,1689,1710,-40,-61,"ARITH_OPEN"
2,22,19652,1668,"Direct product generalized",TRUE,FALSE,33,596,1689,1710,-21,-42,"ARITH_OPEN"
2,22,20000,1669,"Direct product generalized",TRUE,FALSE,25,800,1693,1714,-24,-45,"ARITH_OPEN"
2,23,576,1056,"Direct product",FALSE,FALSE,24,24,1035,1057,21,-1,"ARITH_OPEN"
2,23,598,1080,"Direct product",FALSE,FALSE,23,26,1122,1144,-42,-64,"ARITH_OPEN"
2,23,599,1101,"Direct product generalized",TRUE,FALSE,24,25,1122,1144,-21,-43,"ARITH_OPEN"
2,23,624,1102,"Direct product",FALSE,FALSE,24,26,1122,1144,-20,-42,"ARITH_OPEN"
2,23,644,1124,"Direct product",FALSE,FALSE,24,27,1125,1147,-1,-23,"ARITH_OPEN"
2,23,650,1125,"Direct product generalized",TRUE,FALSE,24,28,1128,1150,-3,-25,"ARITH_OPEN"
2,23,651,1126,"Direct product generalized",TRUE,FALSE,24,28,1128,1150,-2,-24,"ARITH_OPEN"
2,23,672,1128,"Direct product",FALSE,FALSE,24,28,1128,1150,0,-22,"ARITHMETIC"
2,23,678,1149,"Direct product generalized",TRUE,FALSE,24,29,1212,1234,-63,-85,"ARITH_OPEN"
2,23,680,1151,"Direct product generalized",TRUE,FALSE,24,29,1212,1234,-61,-83,"ARITH_OPEN"
2,23,684,1168,"Direct product generalized",TRUE,FALSE,24,29,1212,1234,-44,-66,"ARITH_OPEN"
2,23,686,1169,"Direct product generalized",TRUE,FALSE,24,29,1212,1234,-43,-65,"ARITH_OPEN"
2,23,702,1170,"Direct product",FALSE,FALSE,26,27,1212,1234,-42,-64,"ARITH_OPEN"
2,23,703,1172,"Direct product generalized",TRUE,FALSE,24,30,1214,1236,-42,-64,"ARITH_OPEN"
2,23,728,1173,"Direct product",FALSE,FALSE,26,28,1215,1237,-42,-64,"ARITH_OPEN"
2,23,732,1194,"Direct product generalized",TRUE,FALSE,24,31,1218,1240,-24,-46,"ARITH_OPEN"
2,23,734,1196,"Direct product generalized",TRUE,FALSE,24,31,1218,1240,-22,-44,"ARITH_OPEN"
2,23,756,1197,"Direct product generalized",TRUE,FALSE,27,28,1218,1240,-21,-43,"ARITH_OPEN"
2,23,763,1215,"Direct product generalized",TRUE,FALSE,24,32,1220,1242,-5,-27,"ARITH_OPEN"
2,23,784,1217,"Direct product",FALSE,FALSE,28,28,1221,1243,-4,-26,"ARITH_OPEN"
2,23,786,1235,"Direct product generalized",TRUE,FALSE,24,33,1299,1321,-64,-86,"ARITH_OPEN"
2,23,788,1237,"Direct product generalized",TRUE,FALSE,24,33,1299,1321,-62,-84,"ARITH_OPEN"
2,23,790,1241,"Direct product generalized",TRUE,FALSE,24,33,1299,1321,-58,-80,"ARITH_OPEN"
2,23,792,1243,"Direct product generalized",TRUE,FALSE,24,33,1299,1321,-56,-78,"ARITH_OPEN"
2,23,794,1251,"Direct product generalized",TRUE,FALSE,24,34,1299,1321,-48,-70,"ARITH_OPEN"
2,23,797,1252,"Direct product generalized",TRUE,FALSE,24,34,1299,1321,-47,-69,"ARITH_OPEN"
2,23,801,1253,"Direct product generalized",TRUE,FALSE,24,34,1299,1321,-46,-68,"ARITH_OPEN"
2,23,808,1254,"Direct product generalized",TRUE,FALSE,24,34,1299,1321,-45,-67,"ARITH_OPEN"
2,23,810,1255,"Direct product generalized",TRUE,FALSE,24,34,1299,1321,-44,-66,"ARITH_OPEN"
2,23,811,1258,"Direct product generalized",TRUE,FALSE,24,34,1299,1321,-41,-63,"ARITH_OPEN"
2,23,819,1259,"Direct product generalized",TRUE,FALSE,24,35,1302,1324,-43,-65,"ARITH_OPEN"
2,23,825,1260,"Direct product generalized",TRUE,FALSE,24,35,1302,1324,-42,-64,"ARITH_OPEN"
2,23,832,1261,"Direct product generalized",TRUE,FALSE,24,35,1302,1324,-41,-63,"ARITH_OPEN"
2,23,839,1262,"Direct product generalized",TRUE,FALSE,24,35,1302,1324,-40,-62,"ARITH_OPEN"
2,23,840,1263,"Direct product generalized",TRUE,FALSE,24,35,1302,1324,-39,-61,"ARITH_OPEN"
2,23,845,1284,"Direct product generalized",TRUE,FALSE,24,36,1304,1326,-20,-42,"ARITH_OPEN"
2,23,850,1285,"Direct product generalized",TRUE,FALSE,24,36,1304,1326,-19,-41,"ARITH_OPEN"
2,23,856,1286,"Direct product generalized",TRUE,FALSE,24,36,1304,1326,-18,-40,"ARITH_OPEN"
2,23,865,1287,"Direct product generalized",TRUE,FALSE,28,31,1311,1333,-24,-46,"ARITH_OPEN"
2,23,868,1288,"Direct product generalized",TRUE,FALSE,28,31,1311,1333,-23,-45,"ARITH_OPEN"
2,23,875,1308,"Direct product generalized",TRUE,FALSE,28,32,1313,1335,-5,-27,"ARITH_OPEN"
2,23,896,1309,"Direct product",FALSE,FALSE,28,32,1313,1335,-4,-26,"ARITH_OPEN"
2,23,898,1322,"Direct product generalized",TRUE,FALSE,24,38,1384,1406,-62,-84,"ARITH_OPEN"
2,23,900,1324,"Direct product generalized",TRUE,FALSE,24,38,1384,1406,-60,-82,"ARITH_OPEN"
2,23,902,1325,"Direct product generalized",TRUE,FALSE,24,38,1384,1406,-59,-81,"ARITH_OPEN"
2,23,904,1327,"Direct product generalized",TRUE,FALSE,24,38,1384,1406,-57,-79,"ARITH_OPEN"
2,23,914,1344,"Direct product generalized",TRUE,FALSE,24,39,1385,1407,-41,-63,"ARITH_OPEN"
2,23,918,1345,"Direct product generalized",TRUE,FALSE,24,39,1385,1407,-40,-62,"ARITH_OPEN"
2,23,925,1346,"Direct product generalized",TRUE,FALSE,24,39,1385,1407,-39,-61,"ARITH_OPEN"
2,23,926,1347,"Direct product generalized",TRUE,FALSE,24,39,1385,1407,-38,-60,"ARITH_OPEN"
2,23,936,1349,"Direct product",FALSE,FALSE,24,39,1385,1407,-36,-58,"ARITH_OPEN"
2,23,944,1352,"Direct product generalized",TRUE,FALSE,24,40,1387,1409,-35,-57,"ARITH_OPEN"
2,23,952,1353,"Direct product generalized",TRUE,FALSE,24,40,1387,1409,-34,-56,"ARITH_OPEN"
2,23,959,1354,"Direct product generalized",TRUE,FALSE,24,40,1387,1409,-33,-55,"ARITH_OPEN"
2,23,960,1355,"Direct product generalized",TRUE,FALSE,24,40,1387,1409,-32,-54,"ARITH_OPEN"
2,23,972,1373,"Direct product generalized",TRUE,FALSE,27,36,1394,1416,-21,-43,"ARITH_OPEN"
2,23,977,1375,"Direct product generalized",TRUE,FALSE,28,35,1395,1417,-20,-42,"ARITH_OPEN"
2,23,980,1376,"Direct product generalized",TRUE,FALSE,28,35,1395,1417,-19,-41,"ARITH_OPEN"
2,23,989,1379,"Direct product generalized",TRUE,FALSE,28,36,1397,1419,-18,-40,"ARITH_OPEN"
2,23,992,1380,"Direct product generalized",TRUE,FALSE,28,36,1397,1419,-17,-39,"ARITH_OPEN"
2,23,1008,1393,"Direct product",FALSE,FALSE,28,36,1397,1419,-4,-26,"ARITH_OPEN"
2,23,1024,1405,"Direct product",FALSE,FALSE,32,32,1405,1427,0,-22,"ARITHMETIC"
2,23,1029,1428,"Direct product generalized",TRUE,FALSE,26,40,1474,1496,-46,-68,"ARITH_OPEN"
2,23,1033,1429,"Direct product generalized",TRUE,FALSE,26,40,1474,1496,-45,-67,"ARITH_OPEN"
2,23,1040,1430,"Direct product generalized",TRUE,FALSE,26,40,1474,1496,-44,-66,"ARITH_OPEN"
2,23,1041,1432,"Direct product generalized",TRUE,FALSE,27,39,1475,1497,-43,-65,"ARITH_OPEN"
2,23,1042,1434,"Direct product generalized",TRUE,FALSE,27,39,1475,1497,-41,-63,"ARITH_OPEN"
2,23,1051,1435,"Direct product generalized",TRUE,FALSE,27,39,1475,1497,-40,-62,"ARITH_OPEN"
2,23,1064,1436,"Direct product generalized",TRUE,FALSE,27,40,1477,1499,-41,-63,"ARITH_OPEN"
