"catalogue","row","construction","n_ingredients","ingredients","code"
"PCAcat",13,"productPCA",8,"SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), SCA_LCDST(5,     3)))) ||| SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), SCA_LCDST(5, 3))) ||| SCA_Bose(3) ||| productPCA(SCA_LCDST(5, 3), SCA_LCDST(5, 3)) ||| SCA_LCDST(5, 3) ||| SCA_LCDST(5, 3)","productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), SCA_LCDST(5, 3)))))"
"PCAcat",14,"productPCA",8,"SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2,     9, 3)))) ||| SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3))) ||| SCA_Bose(3) ||| productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3)) ||| SCA_LCDST(5, 3) ||| miscCA(2, 9, 3)","productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3)))))"
"PCAcat",15,"productPCA",8,"SCA_LCDST(5, 3) ||| productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2,     9, 3)))) ||| SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3))) ||| SCA_Bose(3) ||| productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3)) ||| SCA_LCDST(5, 3) ||| miscCA(2, 9, 3)","productPCA(SCA_LCDST(5, 3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3)))))"
"PCAcat",16,"productPCA",10,"SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5,     3), SCA_LCDST(5, 3))))) ||| SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), SCA_LCDST(5,     3)))) ||| SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), SCA_LCDST(5, 3))) ||| SCA_Bose(3) ||| productPCA(SCA_LCDST(5, 3), SCA_LCDST(5, 3)) ||| SCA_LCDST(5, 3) ||| SCA_LCDST(5, 3)","productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), SCA_LCDST(5, 3))))))"
"PCAcat",17,"productPCA",10,"SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5,     3), miscCA(2, 9, 3))))) ||| SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2,     9, 3)))) ||| SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3))) ||| SCA_Bose(3) ||| productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3)) ||| SCA_LCDST(5, 3) ||| miscCA(2, 9, 3)","productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3))))))"
"PCAcat",18,"productPCA",10,"SCA_LCDST(5, 3) ||| productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5,     3), miscCA(2, 9, 3))))) ||| SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2,     9, 3)))) ||| SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3))) ||| SCA_Bose(3) ||| productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3)) ||| SCA_LCDST(5, 3) ||| miscCA(2, 9, 3)","productPCA(SCA_LCDST(5, 3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3))))))"
"PCAcat",19,"productPCA",10,"SCA_LCDST(5, 3) ||| productPCA(SCA_LCDST(5, 3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5,     3), miscCA(2, 9, 3))))) ||| SCA_LCDST(5, 3) ||| productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2,     9, 3)))) ||| SCA_Bose(3) ||| productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3))) ||| SCA_Bose(3) ||| productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3)) ||| SCA_LCDST(5, 3) ||| miscCA(2, 9, 3)","productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_Bose(3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), miscCA(2, 9, 3))))))"
"PCAcat",20,"productPCA",10,"SCA_LCDST(5, 3) ||| productPCA(miscCA(2, 9, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5,     3), SCA_LCDST(5, 3))))) ||| miscCA(2, 9, 3) ||| productPCA(SCA_LCDST(5, 3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), SCA_LCDST(5,     3)))) ||| SCA_LCDST(5, 3) ||| productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), SCA_LCDST(5, 3))) ||| SCA_Bose(3) ||| productPCA(SCA_LCDST(5, 3), SCA_LCDST(5, 3)) ||| SCA_LCDST(5, 3) ||| SCA_LCDST(5, 3)","productPCA(SCA_LCDST(5, 3), productPCA(miscCA(2, 9, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_Bose(3), productPCA(SCA_LCDST(5, 3), SCA_LCDST(5, 3))))))"
"PCAcat",21,"productPCA",10,"miscCA(2, 9, 3) ||| productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5,     3), SCA_LCDST(5, 3))))) ||| SCA_LCDST(5, 3) ||| productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), SCA_LCDST(5,     3)))) ||| SCA_LCDST(5, 3) ||| productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), SCA_LCDST(5, 3))) ||| SCA_LCDST(5, 3) ||| productPCA(SCA_LCDST(5, 3), SCA_LCDST(5, 3)) ||| SCA_LCDST(5, 3) ||| SCA_LCDST(5, 3)","productPCA(miscCA(2, 9, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), SCA_LCDST(5, 3))))))"
"PCAcat",22,"productPCA",10,"SCA_LCDST(5, 3) ||| productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(miscCA(2,     9, 3), miscCA(2, 9, 3))))) ||| SCA_LCDST(5, 3) ||| productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(miscCA(2, 9, 3), miscCA(2,     9, 3)))) ||| SCA_LCDST(5, 3) ||| productPCA(SCA_LCDST(5, 3), productPCA(miscCA(2, 9, 3), miscCA(2, 9, 3))) ||| SCA_LCDST(5, 3) ||| productPCA(miscCA(2, 9, 3), miscCA(2, 9, 3)) ||| miscCA(2, 9, 3) ||| miscCA(2, 9, 3)","productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(miscCA(2, 9, 3), miscCA(2, 9, 3))))))"
"PCAcat",23,"productPCA",10,"CS_CMMSSY(6, 3) ||| productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(miscCA(2,     9, 3), miscCA(2, 9, 3))))) ||| SCA_LCDST(5, 3) ||| productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(miscCA(2, 9, 3), miscCA(2,     9, 3)))) ||| SCA_LCDST(5, 3) ||| productPCA(SCA_LCDST(5, 3), productPCA(miscCA(2, 9, 3), miscCA(2, 9, 3))) ||| SCA_LCDST(5, 3) ||| productPCA(miscCA(2, 9, 3), miscCA(2, 9, 3)) ||| miscCA(2, 9, 3) ||| miscCA(2, 9, 3)","productPCA(CS_CMMSSY(6, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(SCA_LCDST(5, 3), productPCA(miscCA(2, 9, 3), miscCA(2, 9, 3))))))"
"PCAcat",24,"productPCA",2,"SCA_LCDST(6, 4) ||| SCA_LCDST(6, 4)","productPCA(SCA_LCDST(6, 4), SCA_LCDST(6, 4))"
"PCAcat",25,"productPCA",2,"SCA_LCDST(6, 4) ||| miscCA(2, 7, 4)","productPCA(SCA_LCDST(6, 4), miscCA(2, 7, 4))"
"PCAcat",26,"productPCA",2,"miscCA(2, 7, 4) ||| miscCA(2, 7, 4)","productPCA(miscCA(2, 7, 4), miscCA(2, 7, 4))"
"PCAcat",27,"productPCA",2,"miscCA(2, 7, 4) ||| miscCA(2, 8, 4)","productPCA(miscCA(2, 7, 4), miscCA(2, 8, 4))"
"PCAcat",28,"productPCA",2,"SCA_LCDST(6, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4))"
"PCAcat",29,"productPCA",2,"miscCA(2, 7, 4) ||| miscCA(2, 15, 4)","productPCA(miscCA(2, 7, 4), miscCA(2, 15, 4))"
"PCAcat",30,"productPCA",2,"miscCA(2, 8, 4) ||| miscCA(2, 15, 4)","productPCA(miscCA(2, 8, 4), miscCA(2, 15, 4))"
"PCAcat",31,"productPCA",4,"SCA_Bose(4) ||| productPCA(SCA_LCDST(6, 4), SCA_LCDST(6, 4)) ||| SCA_LCDST(6, 4) ||| SCA_LCDST(6, 4)","productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), SCA_LCDST(6, 4)))"
"PCAcat",32,"productPCA",2,"miscCA(2, 15, 4) ||| miscCA(2, 15, 4)","productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4))"
"PCAcat",33,"productPCA",4,"SCA_Bose(4) ||| productPCA(miscCA(2, 7, 4), miscCA(2, 7, 4)) ||| miscCA(2, 7, 4) ||| miscCA(2, 7, 4)","productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2, 7, 4)))"
"PCAcat",34,"productPCA",4,"SCA_LCDST(6, 4) ||| productPCA(SCA_LCDST(6, 4), miscCA(2, 7, 4)) ||| SCA_LCDST(6, 4) ||| miscCA(2, 7, 4)","productPCA(SCA_LCDST(6, 4), productPCA(SCA_LCDST(6, 4), miscCA(2, 7, 4)))"
"PCAcat",35,"productPCA",4,"SCA_Bose(4) ||| productPCA(miscCA(2, 7, 4), miscCA(2, 8, 4)) ||| miscCA(2, 7, 4) ||| miscCA(2, 8, 4)","productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2, 8, 4)))"
"PCAcat",36,"productPCA",4,"SCA_Bose(4) ||| productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4)) ||| SCA_LCDST(6, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4)))"
"PCAcat",37,"productPCA",4,"SCA_Bose(4) ||| productPCA(miscCA(2, 7, 4), miscCA(2, 15, 4)) ||| miscCA(2, 7, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2, 15, 4)))"
"PCAcat",38,"productPCA",4,"SCA_LCDST(6, 4) ||| productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4)) ||| SCA_LCDST(6, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_LCDST(6, 4), productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4)))"
"PCAcat",39,"productPCA",4,"SCA_Bose(4) ||| productPCA(miscCA(2, 8, 4), miscCA(2, 15, 4)) ||| miscCA(2, 8, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_Bose(4), productPCA(miscCA(2, 8, 4), miscCA(2, 15, 4)))"
"PCAcat",40,"productPCA",6,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), SCA_LCDST(6, 4))) ||| SCA_Bose(4) ||| productPCA(SCA_LCDST(6, 4), SCA_LCDST(6, 4)) ||| SCA_LCDST(6, 4) ||| SCA_LCDST(6, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), SCA_LCDST(6, 4))))"
"PCAcat",41,"productPCA",4,"SCA_Bose(4) ||| productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4)) ||| miscCA(2, 15, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_Bose(4), productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4)))"
"PCAcat",42,"productPCA",6,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2, 7, 4))) ||| SCA_Bose(4) ||| productPCA(miscCA(2, 7, 4), miscCA(2, 7, 4)) ||| miscCA(2, 7, 4) ||| miscCA(2, 7, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2, 7, 4))))"
"PCAcat",43,"productPCA",4,"SCA_LCDST(6, 4) ||| productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4)) ||| miscCA(2, 15, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_LCDST(6, 4), productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4)))"
"PCAcat",44,"productPCA",6,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4))) ||| SCA_Bose(4) ||| productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4)) ||| SCA_LCDST(6, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4))))"
"PCAcat",45,"productPCA",6,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2, 15, 4))) ||| SCA_Bose(4) ||| productPCA(miscCA(2, 7, 4), miscCA(2, 15, 4)) ||| miscCA(2, 7, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2, 15, 4))))"
"PCAcat",46,"productPCA",6,"SCA_LCDST(6, 4) ||| productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4))) ||| SCA_Bose(4) ||| productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4)) ||| SCA_LCDST(6, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_LCDST(6, 4), productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4))))"
"PCAcat",47,"productPCA",6,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(miscCA(2, 8, 4), miscCA(2, 15, 4))) ||| SCA_Bose(4) ||| productPCA(miscCA(2, 8, 4), miscCA(2, 15, 4)) ||| miscCA(2, 8, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 8, 4), miscCA(2, 15, 4))))"
"PCAcat",48,"productPCA",8,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), SCA_LCDST(6,     4)))) ||| SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), SCA_LCDST(6, 4))) ||| SCA_Bose(4) ||| productPCA(SCA_LCDST(6, 4), SCA_LCDST(6, 4)) ||| SCA_LCDST(6, 4) ||| SCA_LCDST(6, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), SCA_LCDST(6, 4)))))"
"PCAcat",49,"productPCA",6,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4))) ||| SCA_Bose(4) ||| productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4)) ||| miscCA(2, 15, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4))))"
"PCAcat",50,"productPCA",8,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2,     7, 4)))) ||| SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2, 7, 4))) ||| SCA_Bose(4) ||| productPCA(miscCA(2, 7, 4), miscCA(2, 7, 4)) ||| miscCA(2, 7, 4) ||| miscCA(2, 7, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2, 7, 4)))))"
"PCAcat",51,"productPCA",6,"SCA_LCDST(6, 4) ||| productPCA(SCA_Bose(4), productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4))) ||| SCA_Bose(4) ||| productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4)) ||| miscCA(2, 15, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_LCDST(6, 4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4))))"
"PCAcat",52,"productPCA",8,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), miscCA(2,     15, 4)))) ||| SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4))) ||| SCA_Bose(4) ||| productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4)) ||| SCA_LCDST(6, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4)))))"
"PCAcat",53,"productPCA",8,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2,     15, 4)))) ||| SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2, 15, 4))) ||| SCA_Bose(4) ||| productPCA(miscCA(2, 7, 4), miscCA(2, 15, 4)) ||| miscCA(2, 7, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2, 15, 4)))))"
"PCAcat",54,"productPCA",8,"SCA_LCDST(6, 4) ||| productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), miscCA(2,     15, 4)))) ||| SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4))) ||| SCA_Bose(4) ||| productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4)) ||| SCA_LCDST(6, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_LCDST(6, 4), productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), miscCA(2, 15, 4)))))"
"PCAcat",55,"productPCA",8,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 8, 4), miscCA(2,     15, 4)))) ||| SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(miscCA(2, 8, 4), miscCA(2, 15, 4))) ||| SCA_Bose(4) ||| productPCA(miscCA(2, 8, 4), miscCA(2, 15, 4)) ||| miscCA(2, 8, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 8, 4), miscCA(2, 15, 4)))))"
"PCAcat",56,"productPCA",10,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6,     4), SCA_LCDST(6, 4))))) ||| SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), SCA_LCDST(6,     4)))) ||| SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), SCA_LCDST(6, 4))) ||| SCA_Bose(4) ||| productPCA(SCA_LCDST(6, 4), SCA_LCDST(6, 4)) ||| SCA_LCDST(6, 4) ||| SCA_LCDST(6, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_LCDST(6, 4), SCA_LCDST(6, 4))))))"
"PCAcat",57,"productPCA",8,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 15, 4), miscCA(2,     15, 4)))) ||| SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4))) ||| SCA_Bose(4) ||| productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4)) ||| miscCA(2, 15, 4) ||| miscCA(2, 15, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 15, 4), miscCA(2, 15, 4)))))"
"PCAcat",58,"productPCA",10,"SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2,     7, 4), miscCA(2, 7, 4))))) ||| SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2,     7, 4)))) ||| SCA_Bose(4) ||| productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2, 7, 4))) ||| SCA_Bose(4) ||| productPCA(miscCA(2, 7, 4), miscCA(2, 7, 4)) ||| miscCA(2, 7, 4) ||| miscCA(2, 7, 4)","productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(SCA_Bose(4), productPCA(miscCA(2, 7, 4), miscCA(2, 7, 4))))))"
"PCAcat",59,"productPCA",2,"CS_CMMSSY(6, 5) ||| CS_CMMSSY(6, 5)","productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(6, 5))"
"PCAcat",60,"productPCA",2,"CS_CMMSSY(6, 5) ||| CS_CMMSSY(7, 5)","productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(7, 5))"
"PCAcat",61,"productPCA",2,"CS_CMMSSY(7, 5) ||| CS_CMMSSY(7, 5)","productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7, 5))"
"PCAcat",62,"productPCA",2,"CS_CMMSSY(6, 5) ||| miscCA(2, 9, 5)","productPCA(CS_CMMSSY(6, 5), miscCA(2, 9, 5))"
"PCAcat",63,"productPCA",2,"CS_CMMSSY(7, 5) ||| CS_CMMSSY(8, 5)","productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(8, 5))"
"PCAcat",64,"productPCA",2,"CS_CMMSSY(7, 5) ||| miscCA(2, 9, 5)","productPCA(CS_CMMSSY(7, 5), miscCA(2, 9, 5))"
"PCAcat",65,"productPCA",2,"CS_CMMSSY(8, 5) ||| CS_CMMSSY(8, 5)","productPCA(CS_CMMSSY(8, 5), CS_CMMSSY(8, 5))"
"PCAcat",66,"productPCA",2,"CS_CMMSSY(8, 5) ||| miscCA(2, 9, 5)","productPCA(CS_CMMSSY(8, 5), miscCA(2, 9, 5))"
"PCAcat",67,"productPCA",4,"CS_CMMSSY(6, 5) ||| productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(6, 5)) ||| CS_CMMSSY(6, 5) ||| CS_CMMSSY(6, 5)","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(6, 5)))"
"PCAcat",68,"productPCA",4,"CS_CMMSSY(6, 5) ||| productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(7, 5)) ||| CS_CMMSSY(6, 5) ||| CS_CMMSSY(7, 5)","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(7, 5)))"
"PCAcat",69,"productPCA",4,"CS_CMMSSY(6, 5) ||| productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7, 5)) ||| CS_CMMSSY(7, 5) ||| CS_CMMSSY(7, 5)","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7, 5)))"
"PCAcat",70,"productPCA",4,"CS_CMMSSY(6, 5) ||| productPCA(CS_CMMSSY(6, 5), miscCA(2, 9, 5)) ||| CS_CMMSSY(6, 5) ||| miscCA(2, 9, 5)","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), miscCA(2, 9, 5)))"
"PCAcat",71,"productPCA",4,"CS_CMMSSY(7, 5) ||| productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7, 5)) ||| CS_CMMSSY(7, 5) ||| CS_CMMSSY(7, 5)","productPCA(CS_CMMSSY(7, 5), productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7, 5)))"
"PCAcat",72,"productPCA",4,"CS_CMMSSY(6, 5) ||| productPCA(CS_CMMSSY(7, 5), miscCA(2, 9, 5)) ||| CS_CMMSSY(7, 5) ||| miscCA(2, 9, 5)","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(7, 5), miscCA(2, 9, 5)))"
"PCAcat",73,"productPCA",4,"CS_CMMSSY(7, 5) ||| productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(8, 5)) ||| CS_CMMSSY(7, 5) ||| CS_CMMSSY(8, 5)","productPCA(CS_CMMSSY(7, 5), productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(8, 5)))"
"PCAcat",74,"productPCA",4,"CS_CMMSSY(7, 5) ||| productPCA(CS_CMMSSY(7, 5), miscCA(2, 9, 5)) ||| CS_CMMSSY(7, 5) ||| miscCA(2, 9, 5)","productPCA(CS_CMMSSY(7, 5), productPCA(CS_CMMSSY(7, 5), miscCA(2, 9, 5)))"
