"fam","t","v","k","N","Source","q","e","plus","nred","M","M_status","N_pred","dN","k_pred","dk","arith_tier"
"CT",5,22,3703,134921618,"Power CT23^3T16",23,3,0,1,21,"FORMULA",134921618,0,3703,0,"ARITHMETIC"
"CT",6,22,530,2368574176,"Power CT23^2+1",23,2,1,0,16,"FORMULA",2368574176,0,530,0,"ARITHMETIC"
"CT",6,22,553,3617935692,"Power CT25^2Arc(3)",25,2,0,3,16,"FORMULA",3617935692,0,553,0,"ARITHMETIC"
"CT",6,22,576,3714040424,"Power CT25^2T1T1",25,2,0,2,16,"FORMULA",3714040424,0,576,0,"ARITHMETIC"
"CT",6,22,600,3810145156,"Power CT25^2T1",25,2,0,1,16,"FORMULA",3810145156,0,600,0,"ARITHMETIC"
"CT",6,22,626,3906249888,"Power CT25^2+1",25,2,1,0,16,"FORMULA",3906249888,0,626,0,"ARITHMETIC"
"CT",6,22,651,5768888068,"Power CT27^2Arc(3)",27,2,0,3,16,"FORMULA",5768888068,0,651,0,"ARITHMETIC"
"CT",6,22,676,5912167928,"Power CT27^2T1T1",27,2,0,2,16,"FORMULA",5912167928,0,676,0,"ARITHMETIC"
"CT",6,22,702,6055447788,"Power CT27^2T1",27,2,0,1,16,"FORMULA",6055447788,0,702,0,"ARITHMETIC"
"CT",6,22,730,6198727648,"Power CT27^2+1",27,2,1,0,16,"FORMULA",6198727648,0,730,0,"ARITHMETIC"
"N-CT",6,22,744,6365542538,"Power N-CT31^2T7",31,2,0,1,15,"CALIBRATED",6365542538,0,744,0,"ARITHMETIC"
"N-CT",6,22,754,6457729818,"Power N-CT29^2T3",29,2,0,1,15,"CALIBRATED",6457729818,0,754,0,"ARITHMETIC"
"N-CT",6,22,755,6461646258,"Power N-CT31^2Arc(2)T5",31,2,0,3,15,"CALIBRATED",6461646258,0,755,0,"ARITHMETIC"
"N-CT",6,22,780,6461646764,"Power N-CT31^2T5T1",31,2,0,2,15,"CALIBRATED",6461646764,0,780,0,"ARITHMETIC"
"N-CT",6,22,806,6461647270,"Power N-CT31^2T5",31,2,0,1,15,"CALIBRATED",6461647270,0,806,0,"ARITHMETIC"
"N-CT",6,22,812,6601009678,"Power N-CT29^2T1",29,2,0,1,15,"CALIBRATED",6601009678,0,812,0,"ARITHMETIC"
"N-CT",6,22,813,6604926118,"Power N-CT31^2Arc(2)T3",31,2,0,3,15,"CALIBRATED",6604926118,0,813,0,"ARITHMETIC"
"N-CT",6,22,840,6604926624,"Power N-CT31^2T3T1",31,2,0,2,15,"CALIBRATED",6604926624,0,840,0,"ARITHMETIC"
"N-CT",6,22,868,6604927130,"Power N-CT31^2T3",31,2,0,1,15,"CALIBRATED",6604927130,0,868,0,"ARITHMETIC"
"N-CT",6,22,1271,7974628590,"Power N-CT41^2T10",41,2,0,1,14,"CALIBRATED",7974628590,0,1271,0,"ARITHMETIC"
"N-CT",6,22,1394,7974628634,"Power N-CT41^2T7",41,2,0,1,14,"CALIBRATED",7974628634,0,1394,0,"ARITHMETIC"
"N-CT",6,22,1462,8058300794,"Power N-CT43^2T9",43,2,0,1,14,"CALIBRATED",8058300794,0,1462,0,"ARITHMETIC"
"N-CT",6,22,1681,8109791816,"Power N-CT41^2",41,2,0,0,14,"CALIBRATED",8109791816,0,1681,0,"ARITHMETIC"
"N-CT",6,22,1763,8193463976,"Power N-CT43^2T2",43,2,0,1,14,"CALIBRATED",8193463976,0,1763,0,"ARITHMETIC"
"N-CT",6,22,1851,8199900296,"Power N-CT43^2+2",43,2,2,0,14,"CALIBRATED",8199900296,0,1851,0,"ARITHMETIC"
"N-CT",6,22,1939,8267621818,"Power N-CT47^2Trin2,2,2",47,2,0,3,14,"CALIBRATED",8267621818,0,NA,NA,"ARITHMETIC"
"N-CT",6,22,2025,8273778320,"Power N-CT47^2T2T2",47,2,0,2,14,"CALIBRATED",8273778320,0,2025,0,"ARITHMETIC"
"N-CT",6,22,2115,8279934822,"Power N-CT47^2T2",47,2,0,1,14,"CALIBRATED",8279934822,0,2115,0,"ARITHMETIC"
"N-CT",6,22,2239,8560329156,"Power N-CT53^2Arc(12)",53,2,0,12,14,"CALIBRATED",8560329156,0,2239,0,"ARITHMETIC"
"N-CT",6,22,2281,8695492888,"Power N-CT53^2Arc(11)",53,2,0,11,14,"CALIBRATED",8695492888,0,2281,0,"ARITHMETIC"
"N-CT",6,22,2324,8830656620,"Power N-CT53^2Arc(10)",53,2,0,10,14,"CALIBRATED",8830656620,0,2324,0,"ARITHMETIC"
"N-CT",6,22,2368,8965820352,"Power N-CT53^2Arc(9)",53,2,0,9,14,"CALIBRATED",8965820352,0,2368,0,"ARITHMETIC"
"N-CT",6,22,2413,9100984084,"Power N-CT53^2Arc(8)",53,2,0,8,14,"CALIBRATED",9100984084,0,2413,0,"ARITHMETIC"
"N-CT",6,22,2459,9236147816,"Power N-CT53^2Arc(7)",53,2,0,7,14,"CALIBRATED",9236147816,0,2459,0,"ARITHMETIC"
"N-CT",6,22,2514,9248464342,"Power N-CT73^2Trin3,22,22",73,2,0,3,13,"CALIBRATED",9248464342,0,NA,NA,"ARITHMETIC"
"N-CT",6,22,2562,9248743654,"Power N-CT73^2Trin3,21,22",73,2,0,3,13,"CALIBRATED",9248743654,0,NA,NA,"ARITHMETIC"
"N-CT",6,22,2611,9249022966,"Power N-CT73^2Trin3,21,21",73,2,0,3,13,"CALIBRATED",9249022966,0,NA,NA,"ARITHMETIC"
"N-CT",6,22,2652,9255179974,"Power N-CT73^2T22T21",73,2,0,2,13,"CALIBRATED",9255179974,0,2652,0,"ARITHMETIC"
"N-CT",6,22,2704,9255459286,"Power N-CT73^2T21T21",73,2,0,2,13,"CALIBRATED",9255459286,0,2704,0,"ARITHMETIC"
"N-CT",6,22,2822,9322902046,"Power N-CT83^2T49",83,2,0,1,13,"CALIBRATED",9322902046,0,2822,0,"ARITHMETIC"
"N-CT",6,22,3024,9377750884,"Power N-CT73^2Trin3,3,28",73,2,0,3,13,"CALIBRATED",9377750884,0,NA,NA,"ARITHMETIC"
"N-CT",6,22,3426,9383907386,"Power N-CT73^2Trin3,3,22",73,2,0,3,13,"CALIBRATED",9383907386,0,NA,NA,"ARITHMETIC"
"N-CT",6,22,3493,9384186698,"Power N-CT73^2Trin3,3,21",73,2,0,3,13,"CALIBRATED",9384186698,0,NA,NA,"ARITHMETIC"
"N-CT",6,22,3570,9390343706,"Power N-CT73^2T22T3",73,2,0,2,13,"CALIBRATED",9390343706,0,3570,0,"ARITHMETIC"
"N-CT",6,22,3640,9390623018,"Power N-CT73^2T21T3",73,2,0,2,13,"CALIBRATED",9390623018,0,3640,0,"ARITHMETIC"
"N-CT",6,22,3723,9396780026,"Power N-CT73^2T22",73,2,0,1,13,"CALIBRATED",9396780026,0,3723,0,"ARITHMETIC"
"N-CT",6,22,3796,9397059338,"Power N-CT73^2T21",73,2,0,1,13,"CALIBRATED",9397059338,0,3796,0,"ARITHMETIC"
"N-CT",6,22,3811,9433998350,"Power N-CT79^2Arc(6)T27",79,2,0,7,13,"CALIBRATED",9433998350,0,3811,0,"ARITHMETIC"
"N-CT",6,22,3858,9440154852,"Power N-CT79^2Arc(5)T27",79,2,0,6,13,"CALIBRATED",9440154852,0,3858,0,"ARITHMETIC"
"N-CT",6,22,3906,9446311354,"Power N-CT79^2Arc(4)T27",79,2,0,5,13,"CALIBRATED",9446311354,0,3906,0,"ARITHMETIC"
"N-CT",6,22,3955,9452467856,"Power N-CT79^2Arc(3)T27",79,2,0,4,13,"CALIBRATED",9452467856,0,3955,0,"ARITHMETIC"
"N-CT",6,22,4005,9458624358,"Power N-CT79^2Arc(2)T27",79,2,0,3,13,"CALIBRATED",9458624358,0,4005,0,"ARITHMETIC"
"N-CT",6,22,4056,9464780860,"Power N-CT79^2T27T1",79,2,0,2,13,"CALIBRATED",9464780860,0,4056,0,"ARITHMETIC"
"N-CT",6,22,4233,9470658050,"Power N-CT83^2T32",83,2,0,1,13,"CALIBRATED",9470658050,0,4233,0,"ARITHMETIC"
"N-CT",6,22,4316,9470937362,"Power N-CT83^2T31",83,2,0,1,13,"CALIBRATED",9470937362,0,4316,0,"ARITHMETIC"
"N-CT",6,22,4699,9519350430,"Power N-CT73^2Trin3,3,3",73,2,0,3,13,"CALIBRATED",9519350430,0,NA,NA,"ARITHMETIC"
"N-CT",6,22,4900,9525786750,"Power N-CT73^2T3T3",73,2,0,2,13,"CALIBRATED",9525786750,0,4900,0,"ARITHMETIC"
"N-CT",6,22,5110,9532223070,"Power N-CT73^2T3",73,2,0,1,13,"CALIBRATED",9532223070,0,5110,0,"ARITHMETIC"
"N-CT",6,22,5359,9544815892,"Power N-CT79^2Arc(12)",79,2,0,12,13,"CALIBRATED",9544815892,0,5359,0,"ARITHMETIC"
"N-CT",6,22,5427,9550972394,"Power N-CT79^2Arc(11)",79,2,0,11,13,"CALIBRATED",9550972394,0,5427,0,"ARITHMETIC"
"N-CT",6,22,5496,9557128896,"Power N-CT79^2Arc(10)",79,2,0,10,13,"CALIBRATED",9557128896,0,5496,0,"ARITHMETIC"
"N-CT",6,22,5566,9563285398,"Power N-CT79^2Arc(9)",79,2,0,9,13,"CALIBRATED",9563285398,0,5566,0,"ARITHMETIC"
"N-CT",6,22,5637,9569441900,"Power N-CT79^2Arc(8)",79,2,0,8,13,"CALIBRATED",9569441900,0,5637,0,"ARITHMETIC"
"N-CT",6,22,5709,9575598402,"Power N-CT79^2Arc(7)",79,2,0,7,13,"CALIBRATED",9575598402,0,5709,0,"ARITHMETIC"
"N-CT",6,22,5782,9581754904,"Power N-CT79^2Arc(6)",79,2,0,6,13,"CALIBRATED",9581754904,0,5782,0,"ARITHMETIC"
"N-CT",6,22,5856,9587911406,"Power N-CT79^2Arc(5)",79,2,0,5,13,"CALIBRATED",9587911406,0,5856,0,"ARITHMETIC"
"N-CT",6,22,5931,9594067908,"Power N-CT79^2Arc(4)",79,2,0,4,13,"CALIBRATED",9594067908,0,5931,0,"ARITHMETIC"
"N-CT",6,22,6007,9600224410,"Power N-CT79^2Arc(3)",79,2,0,3,13,"CALIBRATED",9600224410,0,6007,0,"ARITHMETIC"
"N-CT",6,22,6084,9606380912,"Power N-CT79^2T1T1",79,2,0,2,13,"CALIBRATED",9606380912,0,6084,0,"ARITHMETIC"
"N-CT",6,22,6474,9612537414,"Power N-CT83^2T5",83,2,0,1,13,"CALIBRATED",9612537414,0,6474,0,"ARITHMETIC"
"N-CT",6,22,6891,9618693916,"Power N-CT83^2+2",83,2,2,0,13,"CALIBRATED",9618693916,0,6891,0,"ARITHMETIC"
"N-CT",6,22,6901,10908761156,"Power N-CT89^2Trin4,4,4",89,2,0,3,13,"CALIBRATED",10908761156,0,NA,NA,"ARITHMETIC"
"N-CT",6,22,7063,10909028830,"Power N-CT89^2Trin2,4,4",89,2,0,3,13,"CALIBRATED",10909028830,0,NA,NA,"ARITHMETIC"
"N-CT",6,22,7229,10909296504,"Power N-CT89^2Trin2,2,4",89,2,0,3,13,"CALIBRATED",10909296504,0,NA,NA,"ARITHMETIC"
"N-CT",6,22,7399,10909564178,"Power N-CT89^2Trin2,2,2",89,2,0,3,13,"CALIBRATED",10909564178,0,NA,NA,"ARITHMETIC"
"N-CT",6,22,7569,11038303228,"Power N-CT89^2T2T2",89,2,0,2,13,"CALIBRATED",11038303228,0,7569,0,"ARITHMETIC"
"N-CT",6,22,10000,11295781328,"Power N-CT101^2",101,2,0,0,13,"CALIBRATED",11295781328,0,10201,-201,"ARITHMETIC"
"CT",6,23,530,2368574208,"Power CT23^2+1",23,2,1,0,16,"FORMULA",2368574208,0,530,0,"ARITHMETIC"
"CT",6,23,553,3617935724,"Power CT25^2Arc(3)",25,2,0,3,16,"FORMULA",3617935724,0,553,0,"ARITHMETIC"
"CT",6,23,576,3714040456,"Power CT25^2T1T1",25,2,0,2,16,"FORMULA",3714040456,0,576,0,"ARITHMETIC"
"CT",6,23,600,3810145188,"Power CT25^2T1",25,2,0,1,16,"FORMULA",3810145188,0,600,0,"ARITHMETIC"
"CT",6,23,626,3906249920,"Power CT25^2+1",25,2,1,0,16,"FORMULA",3906249920,0,626,0,"ARITHMETIC"
"CT",6,23,651,5768888100,"Power CT27^2Arc(3)",27,2,0,3,16,"FORMULA",5768888100,0,651,0,"ARITHMETIC"
"CT",6,23,676,5912167960,"Power CT27^2T1T1",27,2,0,2,16,"FORMULA",5912167960,0,676,0,"ARITHMETIC"
"CT",6,23,702,6055447820,"Power CT27^2T1",27,2,0,1,16,"FORMULA",6055447820,0,702,0,"ARITHMETIC"
"CT",6,23,730,6198727680,"Power CT27^2+1",27,2,1,0,16,"FORMULA",6198727680,0,730,0,"ARITHMETIC"
"N-CT",6,23,744,6365542568,"Power N-CT31^2T7",31,2,0,1,15,"CALIBRATED",6365542568,0,744,0,"ARITHMETIC"
"N-CT",6,23,754,6457729848,"Power N-CT29^2T3",29,2,0,1,15,"CALIBRATED",6457729848,0,754,0,"ARITHMETIC"
"N-CT",6,23,755,6461646288,"Power N-CT31^2Arc(2)T5",31,2,0,3,15,"CALIBRATED",6461646288,0,755,0,"ARITHMETIC"
"N-CT",6,23,780,6461646794,"Power N-CT31^2T5T1",31,2,0,2,15,"CALIBRATED",6461646794,0,780,0,"ARITHMETIC"
"N-CT",6,23,806,6461647300,"Power N-CT31^2T5",31,2,0,1,15,"CALIBRATED",6461647300,0,806,0,"ARITHMETIC"
"N-CT",6,23,812,6601009708,"Power N-CT29^2T1",29,2,0,1,15,"CALIBRATED",6601009708,0,812,0,"ARITHMETIC"
"N-CT",6,23,813,6604926148,"Power N-CT31^2Arc(2)T3",31,2,0,3,15,"CALIBRATED",6604926148,0,813,0,"ARITHMETIC"
"N-CT",6,23,840,6604926654,"Power N-CT31^2T3T1",31,2,0,2,15,"CALIBRATED",6604926654,0,840,0,"ARITHMETIC"
"N-CT",6,23,868,6604927160,"Power N-CT31^2T3",31,2,0,1,15,"CALIBRATED",6604927160,0,868,0,"ARITHMETIC"
"N-CT",6,23,870,6661333976,"Power N-CT31^2T2T1",31,2,0,2,15,"CALIBRATED",6661333976,0,870,0,"ARITHMETIC"
"N-CT",6,23,899,6661334482,"Power N-CT31^2T2",31,2,0,1,15,"CALIBRATED",6661334482,0,899,0,"ARITHMETIC"
"N-CT",6,23,900,6661613288,"Power N-CT31^2T1T1",31,2,0,2,15,"CALIBRATED",6661613288,0,900,0,"ARITHMETIC"
"N-CT",6,23,930,6661613794,"Power N-CT31^2T1",31,2,0,1,15,"CALIBRATED",6661613794,0,930,0,"ARITHMETIC"
"N-CT",6,23,961,6661614300,"Power N-CT31^2",31,2,0,0,15,"CALIBRATED",6661614300,0,961,0,"ARITHMETIC"
"N-CT",6,23,964,6661614960,"Power N-CT31^2+3",31,2,3,0,15,"CALIBRATED",6661614960,0,964,0,"ARITHMETIC"
"N-CT",6,23,1271,7974628618,"Power N-CT41^2T10",41,2,0,1,14,"CALIBRATED",7974628618,0,1271,0,"ARITHMETIC"
"N-CT",6,23,1394,7974628662,"Power N-CT41^2T7",41,2,0,1,14,"CALIBRATED",7974628662,0,1394,0,"ARITHMETIC"
"N-CT",6,23,1462,8058300822,"Power N-CT43^2T9",43,2,0,1,14,"CALIBRATED",8058300822,0,1462,0,"ARITHMETIC"
"N-CT",6,23,1681,8109791844,"Power N-CT41^2",41,2,0,0,14,"CALIBRATED",8109791844,0,1681,0,"ARITHMETIC"
"N-CT",6,23,1763,8193464004,"Power N-CT43^2T2",43,2,0,1,14,"CALIBRATED",8193464004,0,1763,0,"ARITHMETIC"
"N-CT",6,23,1851,8199900324,"Power N-CT43^2+2",43,2,2,0,14,"CALIBRATED",8199900324,0,1851,0,"ARITHMETIC"
"N-CT",6,23,1939,8267621846,"Power N-CT47^2Trin2,2,2",47,2,0,3,14,"CALIBRATED",8267621846,0,NA,NA,"ARITHMETIC"
"N-CT",6,23,2025,8273778348,"Power N-CT47^2T2T2",47,2,0,2,14,"CALIBRATED",8273778348,0,2025,0,"ARITHMETIC"
"N-CT",6,23,2115,8279934850,"Power N-CT47^2T2",47,2,0,1,14,"CALIBRATED",8279934850,0,2115,0,"ARITHMETIC"
"N-CT",6,23,2239,8560329184,"Power N-CT53^2Arc(12)",53,2,0,12,14,"CALIBRATED",8560329184,0,2239,0,"ARITHMETIC"
"N-CT",6,23,2281,8695492916,"Power N-CT53^2Arc(11)",53,2,0,11,14,"CALIBRATED",8695492916,0,2281,0,"ARITHMETIC"
"N-CT",6,23,2324,8830656648,"Power N-CT53^2Arc(10)",53,2,0,10,14,"CALIBRATED",8830656648,0,2324,0,"ARITHMETIC"
"N-CT",6,23,2368,8965820380,"Power N-CT53^2Arc(9)",53,2,0,9,14,"CALIBRATED",8965820380,0,2368,0,"ARITHMETIC"
"N-CT",6,23,2413,9100984112,"Power N-CT53^2Arc(8)",53,2,0,8,14,"CALIBRATED",9100984112,0,2413,0,"ARITHMETIC"
"N-CT",6,23,2459,9236147844,"Power N-CT53^2Arc(7)",53,2,0,7,14,"CALIBRATED",9236147844,0,2459,0,"ARITHMETIC"
"N-CT",6,23,2514,9248464368,"Power N-CT73^2Trin3,22,22",73,2,0,3,13,"CALIBRATED",9248464368,0,NA,NA,"ARITHMETIC"
"N-CT",6,23,2562,9248743680,"Power N-CT73^2Trin3,21,22",73,2,0,3,13,"CALIBRATED",9248743680,0,NA,NA,"ARITHMETIC"
"N-CT",6,23,2611,9249022992,"Power N-CT73^2Trin3,21,21",73,2,0,3,13,"CALIBRATED",9249022992,0,NA,NA,"ARITHMETIC"
"N-CT",6,23,2652,9255180000,"Power N-CT73^2T22T21",73,2,0,2,13,"CALIBRATED",9255180000,0,2652,0,"ARITHMETIC"
"N-CT",6,23,2704,9255459312,"Power N-CT73^2T21T21",73,2,0,2,13,"CALIBRATED",9255459312,0,2704,0,"ARITHMETIC"
"N-CT",6,23,2822,9322902072,"Power N-CT83^2T49",83,2,0,1,13,"CALIBRATED",9322902072,0,2822,0,"ARITHMETIC"
"N-CT",6,23,3024,9377750910,"Power N-CT73^2Trin3,3,28",73,2,0,3,13,"CALIBRATED",9377750910,0,NA,NA,"ARITHMETIC"
"N-CT",6,23,3426,9383907412,"Power N-CT73^2Trin3,3,22",73,2,0,3,13,"CALIBRATED",9383907412,0,NA,NA,"ARITHMETIC"
"N-CT",6,23,3493,9384186724,"Power N-CT73^2Trin3,3,21",73,2,0,3,13,"CALIBRATED",9384186724,0,NA,NA,"ARITHMETIC"
"N-CT",6,23,3570,9390343732,"Power N-CT73^2T22T3",73,2,0,2,13,"CALIBRATED",9390343732,0,3570,0,"ARITHMETIC"
"N-CT",6,23,3640,9390623044,"Power N-CT73^2T21T3",73,2,0,2,13,"CALIBRATED",9390623044,0,3640,0,"ARITHMETIC"
"N-CT",6,23,3723,9396780052,"Power N-CT73^2T22",73,2,0,1,13,"CALIBRATED",9396780052,0,3723,0,"ARITHMETIC"
"N-CT",6,23,3796,9397059364,"Power N-CT73^2T21",73,2,0,1,13,"CALIBRATED",9397059364,0,3796,0,"ARITHMETIC"
"N-CT",6,23,3811,9433998376,"Power N-CT79^2Arc(6)T27",79,2,0,7,13,"CALIBRATED",9433998376,0,3811,0,"ARITHMETIC"
"N-CT",6,23,3858,9440154878,"Power N-CT79^2Arc(5)T27",79,2,0,6,13,"CALIBRATED",9440154878,0,3858,0,"ARITHMETIC"
"N-CT",6,23,3906,9446311380,"Power N-CT79^2Arc(4)T27",79,2,0,5,13,"CALIBRATED",9446311380,0,3906,0,"ARITHMETIC"
"N-CT",6,23,3955,9452467882,"Power N-CT79^2Arc(3)T27",79,2,0,4,13,"CALIBRATED",9452467882,0,3955,0,"ARITHMETIC"
"N-CT",6,23,4005,9458624384,"Power N-CT79^2Arc(2)T27",79,2,0,3,13,"CALIBRATED",9458624384,0,4005,0,"ARITHMETIC"
"N-CT",6,23,4056,9464780886,"Power N-CT79^2T27T1",79,2,0,2,13,"CALIBRATED",9464780886,0,4056,0,"ARITHMETIC"
"N-CT",6,23,4233,9470658076,"Power N-CT83^2T32",83,2,0,1,13,"CALIBRATED",9470658076,0,4233,0,"ARITHMETIC"
"N-CT",6,23,4316,9470937388,"Power N-CT83^2T31",83,2,0,1,13,"CALIBRATED",9470937388,0,4316,0,"ARITHMETIC"
"N-CT",6,23,4699,9519350456,"Power N-CT73^2Trin3,3,3",73,2,0,3,13,"CALIBRATED",9519350456,0,NA,NA,"ARITHMETIC"
"N-CT",6,23,4900,9525786776,"Power N-CT73^2T3T3",73,2,0,2,13,"CALIBRATED",9525786776,0,4900,0,"ARITHMETIC"
"N-CT",6,23,5110,9532223096,"Power N-CT73^2T3",73,2,0,1,13,"CALIBRATED",9532223096,0,5110,0,"ARITHMETIC"
"N-CT",6,23,5359,9544815918,"Power N-CT79^2Arc(12)",79,2,0,12,13,"CALIBRATED",9544815918,0,5359,0,"ARITHMETIC"
"N-CT",6,23,5427,9550972420,"Power N-CT79^2Arc(11)",79,2,0,11,13,"CALIBRATED",9550972420,0,5427,0,"ARITHMETIC"
"N-CT",6,23,5496,9557128922,"Power N-CT79^2Arc(10)",79,2,0,10,13,"CALIBRATED",9557128922,0,5496,0,"ARITHMETIC"
"N-CT",6,23,5566,9563285424,"Power N-CT79^2Arc(9)",79,2,0,9,13,"CALIBRATED",9563285424,0,5566,0,"ARITHMETIC"
"N-CT",6,23,5637,9569441926,"Power N-CT79^2Arc(8)",79,2,0,8,13,"CALIBRATED",9569441926,0,5637,0,"ARITHMETIC"
"N-CT",6,23,5709,9575598428,"Power N-CT79^2Arc(7)",79,2,0,7,13,"CALIBRATED",9575598428,0,5709,0,"ARITHMETIC"
"N-CT",6,23,5782,9581754930,"Power N-CT79^2Arc(6)",79,2,0,6,13,"CALIBRATED",9581754930,0,5782,0,"ARITHMETIC"
"N-CT",6,23,5856,9587911432,"Power N-CT79^2Arc(5)",79,2,0,5,13,"CALIBRATED",9587911432,0,5856,0,"ARITHMETIC"
"N-CT",6,23,5931,9594067934,"Power N-CT79^2Arc(4)",79,2,0,4,13,"CALIBRATED",9594067934,0,5931,0,"ARITHMETIC"
"N-CT",6,23,6007,9600224436,"Power N-CT79^2Arc(3)",79,2,0,3,13,"CALIBRATED",9600224436,0,6007,0,"ARITHMETIC"
"N-CT",6,23,6084,9606380938,"Power N-CT79^2T1T1",79,2,0,2,13,"CALIBRATED",9606380938,0,6084,0,"ARITHMETIC"
"N-CT",6,23,6474,9612537440,"Power N-CT83^2T5",83,2,0,1,13,"CALIBRATED",9612537440,0,6474,0,"ARITHMETIC"
"N-CT",6,23,6891,9618693942,"Power N-CT83^2+2",83,2,2,0,13,"CALIBRATED",9618693942,0,6891,0,"ARITHMETIC"
"N-CT",6,23,6901,10908761182,"Power N-CT89^2Trin4,4,4",89,2,0,3,13,"CALIBRATED",10908761182,0,NA,NA,"ARITHMETIC"
"N-CT",6,23,7063,10909028856,"Power N-CT89^2Trin2,4,4",89,2,0,3,13,"CALIBRATED",10909028856,0,NA,NA,"ARITHMETIC"
"N-CT",6,23,7229,10909296530,"Power N-CT89^2Trin2,2,4",89,2,0,3,13,"CALIBRATED",10909296530,0,NA,NA,"ARITHMETIC"
"N-CT",6,23,7399,10909564204,"Power N-CT89^2Trin2,2,2",89,2,0,3,13,"CALIBRATED",10909564204,0,NA,NA,"ARITHMETIC"
"N-CT",6,23,7569,11038303254,"Power N-CT89^2T2T2",89,2,0,2,13,"CALIBRATED",11038303254,0,7569,0,"ARITHMETIC"
"N-CT",6,23,10000,11295781354,"Power N-CT101^2",101,2,0,0,13,"CALIBRATED",11295781354,0,10201,-201,"ARITHMETIC"
"CT",5,24,3750,203275063,"Power CT25^3T19",25,3,0,1,21,"FORMULA",203275063,0,3750,0,"ARITHMETIC"
"CT",5,24,4375,203978115,"Power CT25^3T18",25,3,0,1,21,"FORMULA",203978115,0,4375,0,"ARITHMETIC"
"CT",5,24,5000,204349437,"Power CT25^3T17",25,3,0,1,21,"FORMULA",204349437,0,5000,0,"ARITHMETIC"
"CT",5,24,5625,204733469,"Power CT25^3T16",25,3,0,1,21,"FORMULA",204733469,0,5625,0,"ARITHMETIC"
"CT",5,24,10000,205078062,"Power CT23^3",23,3,0,0,21,"FORMULA",205078062,0,12167,-2167,"ARITHMETIC"
"CT",6,24,275,3898375777,"Power CT25^2T14",25,2,0,1,16,"FORMULA",3898375777,0,275,0,"ARITHMETIC"
"CT",6,24,626,3906249952,"Power CT25^2+1",25,2,1,0,16,"FORMULA",3906249952,0,626,0,"ARITHMETIC"
"CT",6,24,651,5768888132,"Power CT27^2Arc(3)",27,2,0,3,16,"FORMULA",5768888132,0,651,0,"ARITHMETIC"
"CT",6,24,676,5912167992,"Power CT27^2T1T1",27,2,0,2,16,"FORMULA",5912167992,0,676,0,"ARITHMETIC"
"CT",6,24,702,6055447852,"Power CT27^2T1",27,2,0,1,16,"FORMULA",6055447852,0,702,0,"ARITHMETIC"
"CT",6,24,730,6198727712,"Power CT27^2+1",27,2,1,0,16,"FORMULA",6198727712,0,730,0,"ARITHMETIC"
"N-CT",6,24,757,8300141166,"Power N-CT29^2Arc(3)",29,2,0,3,15,"CALIBRATED",8300141166,0,757,0,"ARITHMETIC"
"N-CT",6,24,784,8507543994,"Power N-CT29^2T1T1",29,2,0,2,15,"CALIBRATED",8507543994,0,784,0,"ARITHMETIC"
"N-CT",6,24,812,8714946822,"Power N-CT29^2T1",29,2,0,1,15,"CALIBRATED",8714946822,0,812,0,"ARITHMETIC"
"N-CT",6,24,842,8922349650,"Power N-CT29^2+1",29,2,1,0,15,"CALIBRATED",8922349650,0,842,0,"ARITHMETIC"
"N-CT",6,24,871,10573344594,"Power N-CT31^2Arc(3)",31,2,0,3,15,"CALIBRATED",10573344594,0,871,0,"ARITHMETIC"
"N-CT",6,24,900,10710927506,"Power N-CT31^2T1T1",31,2,0,2,15,"CALIBRATED",10710927506,0,900,0,"ARITHMETIC"
"N-CT",6,24,930,10848510418,"Power N-CT31^2T1",31,2,0,1,15,"CALIBRATED",10848510418,0,930,0,"ARITHMETIC"
"N-CT",6,24,961,10986093330,"Power N-CT31^2",31,2,0,0,15,"CALIBRATED",10986093330,0,961,0,"ARITHMETIC"
"N-CT",6,24,1484,13077654168,"Power N-CT53^2T25",53,2,0,1,14,"CALIBRATED",13077654168,0,1484,0,"ARITHMETIC"
"N-CT",6,24,1548,13173827756,"Power N-CT43^2T7",43,2,0,1,14,"CALIBRATED",13173827756,0,1548,0,"ARITHMETIC"
"N-CT",6,24,1590,13285056996,"Power N-CT53^2T23",53,2,0,1,14,"CALIBRATED",13285056996,0,1590,0,"ARITHMETIC"
"N-CT",6,24,1692,13300780556,"Power N-CT47^2T11",47,2,0,1,14,"CALIBRATED",13300780556,0,1692,0,"ARITHMETIC"
"N-CT",6,24,1849,13398437108,"Power N-CT43^2",43,2,0,0,14,"CALIBRATED",13398437108,0,1849,0,"ARITHMETIC"
"N-CT",6,24,1908,13422655556,"Power N-CT53^2T17",53,2,0,1,14,"CALIBRATED",13422655556,0,1908,0,"ARITHMETIC"
"N-CT",6,24,2021,13525389908,"Power N-CT47^2T4",47,2,0,1,14,"CALIBRATED",13525389908,0,2021,0,"ARITHMETIC"
"N-CT",6,24,2211,13535155508,"Power N-CT47^2+2",47,2,2,0,14,"CALIBRATED",13535155508,0,2211,0,"ARITHMETIC"
"N-CT",6,24,2221,13638280508,"Power N-CT53^2Trin4,4,4",53,2,0,3,14,"CALIBRATED",13638280508,0,NA,NA,"ARITHMETIC"
"N-CT",6,24,2279,13647264908,"Power N-CT53^2T10",53,2,0,1,14,"CALIBRATED",13647264908,0,2279,0,"ARITHMETIC"
