t,v,k,N,tier,source_id,source_detail,snapshot_id,array_sha256,verify_stamp,entered,notes,lb,lb_evidence
5,4,87,9550,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,88,9618,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,89,9670,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,90,9735,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,91,9755,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,92,9790,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,93,9811,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,94,9854,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,95,9873,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,96,9926,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,97,9958,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,98,9976,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,99,10008,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,100,10050,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,107,10231,CITED,S1,CPHF IPO 10 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,125,10748,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,143,11254,CITED,S1,CPHF IPO 11 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,150,11268,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,195,11774,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,200,12305,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,250,12963,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,252,13300,CITED,S1,CPHF IPO 13 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,300,13670,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,350,13941,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,400,14614,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,500,15197,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,600,15755,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,1000,17410,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,1500,18971,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2160,19841,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2161,26765,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2162,29645,CITED,S1,Add 2 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2163,30413,CITED,S1,Add 3 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2164,31181,CITED,S1,Add 4 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2165,34815,CITED,S1,Add 5 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2166,40985,CITED,S1,Add 4 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2167,41753,CITED,S1,Add 4 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2168,42521,CITED,S1,Add 4 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2366,45519,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2372,45534,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2374,45549,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2400,45564,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2410,46065,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,2752,49140,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,3000,49308,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,3312,50178,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,3600,50184,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,3856,50358,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4320,50439,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4322,57363,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4324,60243,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4326,61011,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4328,61779,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4330,65413,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4332,71583,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4334,72351,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4336,73119,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4522,73761,CITED,S1,Power CT19^3T5T2,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4560,73802,CITED,S1,Power CT19^3T4T3,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4590,73809,CITED,S1,Power CT19^3T4T2T1,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4605,73905,CITED,S1,Power CT19^3T4S3,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4845,73953,CITED,S1,Power CT19^3T4T2,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,4860,74049,CITED,S1,Power CT19^3T4T1T1,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,5054,74145,CITED,S1,Power CT19^3T5,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,5130,74193,CITED,S1,Power CT19^3T4T1,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,6000,74319,CITED,S1,"perfect hash family4,7776,1296T296",colbourn-2024-11-ug,,,2026-08-23,,,
5,4,6137,74913,CITED,S1,Power CT19^3T2,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,6156,75009,CITED,S1,Power CT19^3T1T1,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,6498,75153,CITED,S1,Power CT19^3T1,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,6859,75297,CITED,S1,Power CT19^3,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,7776,75880,CITED,S1,"perfect hash family4,7776,1296",colbourn-2024-11-ug,,,2026-08-23,,,
5,4,7780,82446,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,8640,82447,CITED,S1,Martirosyan-Colbourn,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,8820,85827,CITED,S1,Power CT23^3T3T2T2,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,9261,85860,CITED,S1,Power CT23^3T2T2T2,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,9660,86334,CITED,S1,Power CT23^3T3T2,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,9702,86364,CITED,S1,Power CT23^3T2T2T1,colbourn-2024-11-ug,,,2026-08-23,,,
5,4,10000,86367,CITED,S1,Power CT23^3T2T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,7,4096,CITED,S1,orthogonal array,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,8,5632,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,9,7128,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,11,7936,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,12,8188,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,13,12028,CITED,S1,4-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,14,12223,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,15,14527,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,16,16120,CITED,S1,4-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,17,16372,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,18,16381,CITED,S1,CPHF Sim Annealing (TJ-IM),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,19,19568,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,20,20404,CITED,S1,3-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,21,20476,CITED,S1,CPHF IPO 5 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,22,21512,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,23,22548,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,24,23499,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,25,24305,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,26,24571,CITED,S1,CPHF IPO 6 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,30,27241,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,33,28666,CITED,S1,CPHF IPO 7 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,35,30054,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,40,32407,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,45,35245,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,50,36856,CITED,S1,CPHF IPO 9 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,55,38751,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,60,39782,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,61,40951,CITED,S1,CPHF IPO 10 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,65,41988,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,70,43113,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,75,43981,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,77,45046,CITED,S1,CPHF IPO 11 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,80,45345,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,85,46260,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,90,46814,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,100,49521,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,107,53236,CITED,S1,CPHF IPO 13 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,150,55432,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,210,60720,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,224,61942,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,225,84118,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,250,90294,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,300,92609,CITED,S1,CPHF 3-stage (IM-TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,301,114785,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,302,132833,CITED,S1,Add 2 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,303,142049,CITED,S1,Add 3 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,304,145121,CITED,S1,Add 4 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,305,167297,CITED,S1,Add 4 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,306,184798,CITED,S1,Add 6 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,307,194561,CITED,S1,Add 4 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,308,197633,CITED,S1,Add 4 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,309,219809,CITED,S1,Add 4 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,320,234359,CITED,S1,Restricted CPHF Sim Annealing (TJ-IM) fuse,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,332,242876,CITED,S1,"perfect hash family4,332,210",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,339,246542,CITED,S1,"perfect hash family4,353,224T14",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,353,247764,CITED,S1,"perfect hash family4,353,224",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,410,249983,CITED,S1,Restricted CPHF Sim Annealing (TJ-IM) fuse,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,550,265607,CITED,S1,Restricted CPHF Sim Annealing (TJ-IM) fuse,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,640,281231,CITED,S1,Restricted CPHF Sim Annealing (TJ-IM) fuse,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,720,296855,CITED,S1,Restricted CPHF Sim Annealing (TJ-IM) fuse,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,721,332039,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,722,354119,CITED,S1,Add 2 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,723,364487,CITED,S1,Add 3 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,724,367559,CITED,S1,Add 4 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,725,378424,CITED,S1,Power CT29^2T4,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,754,378690,CITED,S1,Power CT29^2T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,842,381360,CITED,S1,Power CT29^2+1,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,843,395610,CITED,S1,Power CT31^2Arc(4),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,871,397035,CITED,S1,Power CT31^2Arc(3),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,900,398460,CITED,S1,Power CT31^2T1T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,960,399885,CITED,S1,Power CT32^2T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1025,401310,CITED,S1,Power CT32^2+1,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1027,420742,CITED,S1,Power CT32^2+3,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1039,441919,CITED,S1,"Power CT37^2Arc(10):5 twos,0 ones",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1097,444272,CITED,S1,"Power CT37^2Arc(8):4 twos,0 ones",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1159,446625,CITED,S1,"Power CT37^2Arc(6):3 twos,0 ones",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1225,448978,CITED,S1,Power CT37^2T2T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1295,451331,CITED,S1,Power CT37^2T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1372,453684,CITED,S1,Power CT37^2+3,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1381,470712,CITED,S1,Power CT41^2Arc(8),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1415,473550,CITED,S1,Power CT41^2Arc(7),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1450,476388,CITED,S1,Power CT41^2Arc(6),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1486,479226,CITED,S1,Power CT41^2Arc(5),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1523,482064,CITED,S1,Power CT41^2Arc(4),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1561,484902,CITED,S1,Power CT41^2Arc(3),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1600,487740,CITED,S1,Power CT41^2T1T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1720,490578,CITED,S1,Power CT43^2T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1851,493416,CITED,S1,Power CT43^2+2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1857,509526,CITED,S1,"Power CT47^2Arc(8):4 twos,0 ones",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1939,511137,CITED,S1,"Power CT47^2Arc(6):3 twos,0 ones",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,1960,511521,CITED,S1,Power CT49^2T9,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,2025,512748,CITED,S1,Power CT47^2T2T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,2205,514359,CITED,S1,Power CT49^2T4,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,2402,515970,CITED,S1,Power CT49^2+1,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,2500,538710,CITED,S1,Power CT53^2T3T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,2650,540605,CITED,S1,Power CT53^2T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,2811,542500,CITED,S1,Power CT53^2+2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,2964,549432,CITED,S1,"Power N-CT67^2Trin7,7,12",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,3229,550463,CITED,S1,"Power N-CT67^2Trin7,7,7",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,3282,551632,CITED,S1,"Power N-CT67^2Trin6,7,7",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,3494,552669,CITED,S1,"Power N-CT67^2Trin2,7,7",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,3600,553794,CITED,S1,Power N-CT67^2T7T7,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,3784,554875,CITED,S1,"Power N-CT67^2Trin2,2,7",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,3900,556000,CITED,S1,Power N-CT67^2T7T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,4099,557081,CITED,S1,"Power N-CT67^2Trin2,2,2",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,4225,558206,CITED,S1,Power N-CT67^2T2T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,4355,559331,CITED,S1,Power N-CT67^2T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,4492,560456,CITED,S1,Power N-CT67^2+3,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,4501,564796,CITED,S1,Power N-CT71^2Arc(8),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,4565,565664,CITED,S1,Power N-CT71^2Arc(7),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,4630,566532,CITED,S1,Power N-CT71^2Arc(6),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,4696,567400,CITED,S1,Power N-CT71^2Arc(5),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,4763,568268,CITED,S1,Power N-CT71^2Arc(4),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,4831,569136,CITED,S1,Power N-CT71^2Arc(3),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,4900,570004,CITED,S1,Power N-CT71^2T1T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,5110,570872,CITED,S1,Power N-CT73^2T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,5331,571740,CITED,S1,Power N-CT73^2+2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,5341,585380,CITED,S1,"Power N-CT79^2Trin4,4,4",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,5483,586445,CITED,S1,"Power N-CT79^2Trin2,4,4",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,5625,586744,CITED,S1,Power N-CT79^2T4T4,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,5629,587510,CITED,S1,"Power N-CT79^2Trin2,2,4",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,5775,587809,CITED,S1,Power N-CT79^2T4T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,5925,588108,CITED,S1,Power N-CT79^2T4,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,5929,588874,CITED,S1,Power N-CT79^2T2T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,6083,589173,CITED,S1,Power N-CT79^2T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,6242,589472,CITED,S1,Power N-CT79^2+1,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,6400,599537,CITED,S1,Power N-CT83^2T3T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,6640,600452,CITED,S1,Power N-CT83^2T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,6891,601367,CITED,S1,Power N-CT83^2+2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,6901,606907,CITED,S1,"Power N-CT89^2Trin4,4,4",colbourn-2024-11-ug,,,2026-08-23,,,
6,4,7120,607100,CITED,S1,Power N-CT89^2T9,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,7225,607461,CITED,S1,Power N-CT89^2T4T4,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,7565,608015,CITED,S1,Power N-CT89^2T4,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,7922,608569,CITED,S1,Power N-CT89^2+1,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,7998,637338,CITED,S1,Power N-CT101^2Arc(13)T11,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,8100,638346,CITED,S1,Power N-CT97^2T7T7,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,8790,640045,CITED,S1,Power N-CT101^2Arc(13)T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,9412,643760,CITED,S1,Power N-CT97^2+3,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,9421,662335,CITED,S1,Power N-CT101^2Arc(8),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,9515,666050,CITED,S1,Power N-CT101^2Arc(7),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,9610,669765,CITED,S1,Power N-CT101^2Arc(6),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,9706,673480,CITED,S1,Power N-CT101^2Arc(5),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,9803,677195,CITED,S1,Power N-CT101^2Arc(4),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,9854,679410,CITED,S1,Power CT27^3S21,colbourn-2024-11-ug,,,2026-08-23,,,
6,4,9901,680910,CITED,S1,Power N-CT101^2Arc(3),colbourn-2024-11-ug,,,2026-08-23,,,
6,4,10000,682080,CITED,S1,Power CT27^3S20,colbourn-2024-11-ug,,,2026-08-23,,,
2,5,6,25,CITED,S1,orthogonal array,colbourn-2024-11-ug,,,2026-08-23,,,
2,5,7,29,CITED,S1,Fix 1 symbols (Meagher-Stevens),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,8,33,CITED,S1,Fix 1 symbols (Meagher-Stevens),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,9,35,CITED,S1,simulated annealing (Cohen),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,10,36,CITED,S1,tabu search (Rouse-Lamarre),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,11,37,CITED,S1,simulated annealing (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,13,38,CITED,S1,simulated annealing (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,14,39,CITED,S1,simulated annealing (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,21,40,CITED,S1,"cover starter (Colbourn,Torres-Jimenez)",colbourn-2024-11-ug,,,2026-08-23,,,
2,5,35,45,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,5,36,46,CITED,S1,simulated annealing (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,38,48,CITED,S1,simulated annealing (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,43,49,CITED,S1,simulated annealing (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,45,50,CITED,S1,simulated annealing (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,47,51,CITED,S1,simulated annealing (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,52,53,CITED,S1,simulated annealing (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,54,54,CITED,S1,simulated annealing (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
2,5,55,55,CITED,S1,simulated annealing (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
